t,mu,totalMu,totalDamage,
20.66,0.3675,102.65249999999997,0.21866188521679694,
20.68,0.44125,102.72624999999998,0.21866492435058602,
20.7,0.49125,102.77624999999998,0.2186687791552735,
20.72,0.56375,102.84874999999997,0.21867781565722663,
20.74,0.7,102.98499999999999,0.21870951688085943,
20.76,0.8475,103.13249999999998,0.21877294971679695,
20.78,0.8775,103.16249999999998,0.21879039087304694,
20.8,0.9075,103.19249999999997,0.21880955327929696,
20.82,0.94875,103.23374999999999,0.21883886085644538,
20.84,0.84,103.34249999999997,0.21883950392578133,
20.86,0.57125,103.61124999999998,0.21886575891113288,
20.88,0.3975,103.78499999999998,0.21892261683398445,
20.9,0.29625,103.88624999999999,0.21897776383300788,
20.92,0.23375,103.94874999999999,0.2190260497021485,
20.94,0.1875,103.99499999999998,0.21909762197460947,
20.96,0.19,103.99749999999997,0.21909762198242194,
20.98,0.255,104.06249999999999,0.21909777574804695,
21,0.43375,104.24124999999998,0.21910508815917978,
21.02,0.63875,104.44624999999999,0.2191435652177735,
21.04,0.77625,104.58374999999998,0.21919966016894538,
21.06,0.81375,104.62124999999997,0.21922042617480475,
21.08,0.755,104.67999999999998,0.2192205275644532,
21.1,0.59375,104.84124999999997,0.21922575017480478,
21.12,0.38,105.05499999999998,0.21926122883398447,
21.14,0.21,105.22499999999998,0.21933046385742194,
21.16,0.0725,105.36249999999998,0.2195507247851563,
21.18,-0.05875,105.49374999999998,0.21984373600097662,
21.2,-0.18125,105.61624999999998,0.22017699227441412,
21.22,-0.28125,105.71624999999997,0.22049576321191414,
21.24,-0.39,105.82499999999999,0.22089385983398446,
21.26,-0.5325,105.96749999999997,0.22150290806250006,
21.28,-0.73,106.16499999999998,0.22252602425585943,
21.3,-0.8975,106.33249999999998,0.2235722136835938,
21.32,-1.04375,106.47874999999999,0.22463136543847662,
21.34,-1.05875,106.49374999999998,0.22474807350097664,
21.36,-1,106.55249999999998,0.22474817489062507,
21.38,-0.895,106.65749999999998,0.2247502689023438,
21.4,-0.775,106.77749999999997,0.22475949643359383,
21.42,-0.66375,106.88874999999999,0.22477888843847663,
21.44,-0.5275,107.02499999999998,0.22482303993164068,
21.46,-0.25875,107.29374999999999,0.22500407350097662,
21.48,0.12,107.67249999999999,0.22556698151562507,
21.5,0.46875,108.02124999999998,0.22653009796191415,
21.52,0.65375,108.20624999999998,0.22725916041503913,
21.54,0.72375,108.27624999999998,0.22757984769628914,
21.56,0.725,108.27749999999997,0.22758580932421882,
21.58,0.71125,108.29124999999999,0.2275858106240235,
21.6,0.6475,108.35499999999999,0.2275860420664063,
21.62,0.4675,108.53499999999998,0.22759434625390632,
21.64,0.2425,108.75999999999999,0.22764197383203133,
21.66,0.13125,108.87124999999997,0.2276904693583985,
21.68,0.04,108.96249999999998,0.22774651888671882,
21.7,-0.0125,109.01499999999999,0.2277863747539063,
21.72,-0.05875,109.06124999999997,0.227826524053711,
21.74,-0.10875,109.11124999999998,0.22787559542089852,
21.76,-0.17875,109.18124999999998,0.227954884584961,
21.78,-0.27125,109.27374999999998,0.22808020539160162,
21.8,-0.3625,109.36499999999998,0.22822887866015631,
21.82,-0.40125,109.40374999999997,0.22830009907128912,
21.84,-0.4,109.40499999999997,0.2283000990722657,
21.86,-0.40375,109.40874999999997,0.2283048662861329,
21.88,-0.42625,109.43124999999998,0.22834872920996102,
21.9,-0.45375,109.45874999999998,0.2284047173408204,
21.92,-0.46,109.46499999999997,0.22841781263867195,
21.94,-0.465,109.46999999999997,0.22842838882617195,
21.96,-0.48875,109.49374999999998,0.22847985093847664,
21.98,-0.52125,109.52624999999998,0.22855360910449227,
22,-0.44875,109.59874999999997,0.22855379964355477,
22.02,-0.28875,109.75874999999998,0.22855989314355477,
22.04,-0.215,109.83249999999998,0.22856797055468758,
22.06,-0.2175,109.83499999999998,0.22856797056250008,
22.08,-0.20125,109.85124999999996,0.22856999312011728,
22.1,-0.17125,109.88124999999997,0.22857504662011727,
22.12,-0.16875,109.88374999999996,0.22857550928417977,
22.14,-0.255,109.96999999999997,0.2285758300937501,
22.16,-0.33,110.04499999999997,0.22857760566015634,
22.18,-0.315,110.05999999999997,0.22857760734765634,
22.2,-0.2525,110.12249999999997,0.22857783840234383,
22.22,-0.17875,110.19624999999996,0.2285793357001954,
22.24,-0.11,110.26499999999999,0.22859257852148446,
22.26,-0.00375,110.37124999999997,0.2286270967392579,
22.28,0.065,110.43999999999997,0.2286585457285157,
22.3,0.045,110.45999999999998,0.2286585497285157,
22.32,-0.01875,110.52374999999998,0.2286588394423829,
22.34,-0.13125,110.63624999999998,0.22866232492089852,
22.36,-0.27,110.77499999999998,0.2286773434160157,
22.38,-0.325,110.82999999999998,0.2286882052285157,
22.4,-0.32625,110.83124999999998,0.2286884913310548,
22.42,-0.3525,110.85749999999997,0.2286949321582032,
22.44,-0.3925,110.89749999999998,0.22870642453320322,
22.46,-0.41375,110.91874999999997,0.22871341085253916,
22.48,-0.38125,110.95124999999997,0.22871342801660166,
22.5,-0.3325,110.99999999999997,0.2287136790410157,
22.52,-0.35875,111.02624999999998,0.228713688084961,
22.54,-0.4825,111.14999999999998,0.22874114037890636,
22.56,-0.5625,111.22999999999998,0.22885914239453134,
22.58,-0.555,111.23749999999998,0.22885914260546886,
22.6,-0.52625,111.26624999999999,0.22885916621191416,
22.62,-0.49875,111.29374999999997,0.22885927193652353,
22.64,-0.4,111.39249999999998,0.22886128790234384,
22.66,-0.18125,111.61124999999998,0.2288868500361329,
22.68,0.0675,111.85999999999999,0.22898416589453136,
22.7,0.35875,112.15124999999998,0.22925007555175791,
22.72,0.6425,112.43499999999997,0.22973398745703133,
22.74,0.8475,112.63999999999999,0.23055197798242194,
22.76,0.95125,112.74374999999998,0.23114882328222663,
22.78,1.00375,112.79624999999999,0.23147536360253915,
22.8,0.9925,112.80749999999998,0.2314753643144532,
22.82,0.92125,112.87874999999998,0.23147564436035165,
22.84,0.8125,112.98749999999998,0.23147886123632821,
22.86,0.62375,113.17624999999998,0.23150279960253917,
22.88,0.345,113.45499999999998,0.2316182963984376,
22.9,0.07875,113.72124999999997,0.23187109016503915,
22.92,-0.1625,113.96249999999998,0.23226849469335947,
22.94,-0.275,114.07499999999999,0.23252087060156257,
22.96,-0.27,114.07999999999998,0.23252087066406257,
22.98,-0.14875,114.20124999999999,0.2325218767548829,
23,0.01375,114.36374999999998,0.23253290809277352,
23.02,0.0875,114.43749999999997,0.23254468798437508,
23.04,0.0875,114.43749999999997,0.23254468798437508,
23.06,0.08125,114.44374999999998,0.2325446881064454,
23.08,0.0925,114.45499999999998,0.23254568743164072,
23.1,0.1675,114.52999999999999,0.23256419297851572,
23.12,0.24625,114.60874999999999,0.23259168306542977,
23.14,0.3325,114.695,0.2326329716816407,
23.16,0.395,114.7575,0.2326712523457032,
23.18,0.3725,114.77999999999999,0.2326712580410157,
23.2,0.25875,114.89374999999998,0.23267251702246103,
23.22,0.06875,115.08374999999998,0.2326886152177735,
23.24,-0.13125,115.28374999999998,0.23274412193652352,
23.26,-0.305,115.45749999999998,0.2328969577285157,
23.28,-0.3675,115.51999999999998,0.23306532574609384,
23.3,-0.38125,115.53374999999998,0.2331044976591798,
23.32,-0.33875,115.57624999999999,0.23310453604199227,
23.34,-0.3275,115.58749999999998,0.23310457530273446,
23.36,-0.38,115.63999999999999,0.23310464765429695,
23.38,-0.4525,115.71249999999998,0.23332039065429694,
23.4,-0.45875,115.71874999999999,0.23334035732910163,
23.42,-0.425,115.75249999999998,0.23334037655078133,
23.44,-0.40125,115.77624999999998,0.23334045238378914,
23.46,-0.345,115.83249999999998,0.23334109323828134,
23.48,-0.29375,115.88374999999999,0.23334260339160165,
23.5,-0.22625,115.95124999999999,0.23334664136816413,
23.52,-0.13125,116.04624999999999,0.23335792054003915,
23.54,0.02,116.19749999999999,0.23339522245312508,
23.56,0.14875,116.32624999999999,0.23345245816503915,
23.58,0.18,116.35749999999999,0.23347066282812506,
23.6,0.185,116.36249999999998,0.23347374685546884,
23.62,0.27375,116.45124999999999,0.23353687105566415,
23.64,0.43875,116.61624999999998,0.23370182825878916,
23.66,0.54625,116.72375,0.23384789489160163,
23.68,0.48625,116.78375,0.23384800289160163,
23.7,0.37125,116.89874999999998,0.23385057457910163,
23.72,0.32125,116.94874999999999,0.23385359020410162,
23.74,0.41875,117.04624999999999,0.23385405363378914,
23.76,0.61375,117.24124999999998,0.23396857286816414,
23.78,0.75375,117.38125,0.23424303018066414,
23.8,0.76125,117.38874999999999,0.23425967195410163,
23.82,0.65625,117.49374999999998,0.23426025076660165,
23.84,0.56125,117.58874999999999,0.23426367195410164,
23.86,0.5275,117.62249999999999,0.23426605789453134,
23.88,0.525,117.62499999999999,0.23426626499023445,
23.9,0.5075,117.64249999999998,0.23426784131640632,
23.92,0.43125,117.71874999999999,0.23427764045410165,
23.94,0.26625,117.88374999999999,0.23432031564160166,
23.96,0.04875,118.10125,0.23444052449316416,
23.98,-0.13375,118.28375,0.23461813064160164,
24,-0.1925,118.34249999999999,0.23469345608203135,
24.02,-0.1925,118.34249999999999,0.23469345608203135,
24.04,-0.18125,118.35374999999999,0.2346934567939454,
24.06,-0.31875,118.49124999999998,0.23488952937792978,
24.08,-0.48,118.65249999999997,0.23523677042773447,
24.1,-0.62125,118.79374999999999,0.2357490299951173,
24.12,-0.74125,118.91374999999998,0.23626030649511728,
24.14,-0.76875,118.94124999999998,0.23638790365917978,
24.16,-0.66,119.04999999999998,0.23638854672851572,
24.18,-0.43625,119.27374999999998,0.2364062836357423,
24.2,-0.205,119.50499999999998,0.23647748749804698,
24.22,-0.0375,119.67249999999999,0.23658341305859387,
24.24,0.0075,119.71749999999997,0.2366217738359376,
24.26,-0.00125,119.72624999999998,0.23662177417089852,
24.28,-0.00875,119.73374999999999,0.2366217759814454,
24.3,0.07125,119.81374999999998,0.23668425995019543,
24.32,0.2875,120.02999999999997,0.23697711803320323,
24.34,0.46875,120.21124999999998,0.23733546556738291,
24.36,0.4325,120.24749999999997,0.23733548938476573,
24.38,0.23375,120.44624999999998,0.2373419545048829,
24.4,0.00875,120.67124999999999,0.23738413356738292,
24.42,-0.195,120.87499999999997,0.23748167776562512,
24.44,-0.3075,120.98749999999998,0.23756933574414074,
24.46,-0.35625,121.03624999999998,0.23761622337988292,
24.48,-0.355,121.03749999999998,0.23761622338085947,
24.5,-0.3025,121.08999999999997,0.23761630102343761,
24.52,-0.295,121.09749999999998,0.23761633827148448,
24.54,-0.3375,121.13999999999999,0.23761637665429697,
24.56,-0.365,121.16749999999999,0.23762548144726575,
24.58,-0.33875,121.19374999999998,0.23762549049121107,
24.6,-0.13625,121.39624999999998,0.23763146629785167,
24.62,0.07,121.60249999999999,0.23766663788476572,
24.64,0.185,121.71749999999997,0.23770866894726572,
24.66,0.17625,121.72624999999998,0.23770866928222667,
24.68,0.1775,121.72749999999998,0.23770866928320322,
24.7,0.30625,121.85624999999999,0.23777670687597668,
24.72,0.425,121.97499999999998,0.2378720016171876,
24.74,0.47375,122.02374999999998,0.2379268002294923,
24.76,0.41125,122.08624999999998,0.2379269222998048,
24.78,0.245,122.25249999999998,0.23793278508007826,
24.8,0.07,122.42749999999998,0.2379597086933595,
24.82,0.0175,122.47999999999999,0.23797428765625012,
24.84,0.055,122.51749999999998,0.2379743140234376,
24.86,0.17,122.6325,0.23797606094531262,
24.88,0.27625,122.73874999999998,0.23798294951464855,
24.9,0.30125,122.76374999999999,0.2379857105888673,
24.92,0.27875,122.78624999999998,0.2379857162841798,
24.94,0.22625,122.83874999999998,0.2379859215263673,
24.96,0.19375,122.87124999999997,0.23798633173730482,
24.98,0.19375,122.87124999999997,0.23798633173730482,
25,0.2125,122.88999999999999,0.23798633503320327,
25.02,0.0825,123.01999999999998,0.23799095094531264,
25.04,-0.04625,123.14874999999998,0.23801995668652356,
25.06,-0.1175,123.21999999999997,0.23805299625781262,
25.08,-0.18,123.28249999999997,0.23808935548632826,
25.1,-0.23125,123.33374999999998,0.23812485399902356,
25.12,-0.2475,123.34999999999997,0.23813725037500014,
25.14,-0.21,123.38749999999997,0.23813727674218765,
25.16,-0.17625,123.42124999999997,0.2381374312275392,
25.18,-0.2025,123.44749999999996,0.2381374402714845,
25.2,-0.27875,123.52374999999998,0.2381630683056642,
25.22,-0.3375,123.58249999999998,0.23821696697851574,
25.24,-0.32625,123.59374999999997,0.23821696769042983,
25.26,-0.31,123.60999999999999,0.23821697737695324,
25.28,-0.39875,123.69874999999999,0.2382821332275392,
25.3,-0.52,123.81999999999998,0.23844071866015637,
25.32,-0.53375,123.83374999999998,0.23846136977441418,
25.34,-0.46125,123.90624999999997,0.23846156031347668,
25.36,-0.315,124.05249999999998,0.23846660353906263,
25.38,-0.26125,124.10624999999999,0.23847148718847666,
25.4,-0.4025,124.24749999999997,0.23847289626757823,
25.42,-0.55375,124.39874999999998,0.23851266479003919,
25.44,-0.5725,124.41749999999999,0.23854290307617199,
25.46,-0.445,124.54499999999999,0.2385439394121095,
25.48,-0.315,124.67499999999998,0.23855144000585948,
25.5,-0.3125,124.67749999999998,0.23855169107617197,
25.52,-0.45,124.81499999999998,0.23855299088085946,
25.54,-0.6025,124.96749999999997,0.23861116377148447,
25.56,-0.62375,124.98874999999998,0.2386488188212892,
25.58,-0.595,125.01749999999998,0.2386488307031251,
25.6,-0.49625,125.11624999999998,0.23864985515722667,
25.62,-0.32375,125.28874999999998,0.2386623188212892,
25.64,-0.12125,125.49124999999998,0.23871226101660167,
25.66,-0.025,125.58749999999998,0.2387561452265626,
25.68,0.0375,125.64999999999998,0.23879338511914072,
25.7,0.14,125.75249999999998,0.23887157187890634,
25.72,0.25375,125.86624999999998,0.23898665906347666,
25.74,0.36875,125.98124999999999,0.23913765298535167,
25.76,0.4575,126.06999999999998,0.23928086435351575,
25.78,0.53375,126.14624999999998,0.23945555168847665,
25.8,0.57875,126.19125,0.23957406776660167,
25.82,0.5375,126.23249999999999,0.23957410286132824,
25.84,0.51125,126.25874999999999,0.23957422154003916,
25.86,0.5,126.26999999999998,0.23957431195312512,
25.88,0.525,126.29499999999999,0.2395743197656251,
25.9,0.5775,126.3475,0.23957454469531259,
25.92,0.72125,126.49124999999998,0.24000516486621104,
25.94,0.85375,126.62374999999997,0.24048681106152353,
25.96,0.90375,126.67374999999998,0.24069039590527352,
25.98,0.68625,126.89124999999999,0.24069554045996105,
26,0.515,127.06249999999997,0.24071977113085946,
26.02,0.39125,127.18624999999997,0.24075770156933604,
26.04,0.38125,127.19624999999998,0.24076171878808605,
26.06,0.40625,127.22124999999997,0.24076172660058603,
26.08,0.42875,127.24374999999998,0.24076177237402355,
26.1,0.425,127.24749999999997,0.24076177240039073,
26.12,0.39625,127.27624999999998,0.24076178953808605,
26.14,0.38625,127.28624999999997,0.24076181075683606,
26.16,0.415,127.31499999999997,0.24076182263867196,
26.18,0.43,127.32999999999997,0.24076185348242196,
26.2,0.37875,127.38124999999997,0.24076294009082042,
26.22,0.28875,127.47124999999997,0.2408068927158204,
26.24,0.24625,127.51374999999996,0.24083270920800792,
26.26,0.30625,127.57374999999996,0.24083281720800792,
26.28,0.45875,127.72624999999996,0.2408375070595704,
26.3,0.6525,127.91999999999996,0.24086623276757824,
26.32,0.6675,127.93499999999996,0.24087008494335949,
26.34,0.4675,128.13499999999996,0.2408740849433595,
26.36,0.2,128.40249999999997,0.24093961104101574,
26.38,-0.01125,128.61374999999995,0.24114837043652354,
26.4,-0.09,128.69249999999994,0.24125602347070324,
26.42,-0.04875,128.73374999999996,0.2412560585654298,
26.44,0.1025,128.88499999999993,0.24125959013476572,
26.46,0.33875,129.12124999999995,0.24129543129003916,
26.48,0.52125,129.30374999999995,0.2413702130888673,
26.5,0.5325,129.31499999999994,0.24137663479101573,
26.52,0.41,129.43749999999994,0.2413775539238282,
26.54,0.23125,129.61624999999995,0.24139030424511726,
26.56,0.06875,129.77874999999995,0.24142650277050792,
26.58,-0.03875,129.88624999999996,0.2414698418154298,
26.6,-0.03875,129.88624999999996,0.2414698418154298,
26.62,-0.0025,129.92249999999996,0.24146986563281259,
26.64,-0.0275,129.94749999999996,0.2414698734453126,
26.66,-0.1525,130.07249999999996,0.241595820357422,
26.68,-0.24125,130.16124999999997,0.24175717208691416,
26.7,-0.255,130.17499999999995,0.2417845379921876,
26.72,-0.20125,130.22874999999996,0.2417846156357423,
26.74,-0.12625,130.30374999999998,0.24178560510839855,
26.76,0.0425,130.47249999999997,0.2417977032968751,
26.78,0.25125,130.68124999999998,0.24184941116113293,
26.8,0.405,130.83499999999998,0.2419282859921876,
26.82,0.3025,130.93749999999997,0.2419288244375001,
26.84,0.0075,131.23249999999996,0.2419596897343751,
26.86,-0.33875,131.57874999999996,0.24225319590722666,
26.88,-0.5625,131.80249999999995,0.24287024369335947,
26.9,-0.59125,131.83124999999995,0.24296478746191416,
26.92,-0.4325,131.98999999999995,0.2429667878359376,
26.94,-0.21875,132.20374999999996,0.24299063081347666,
26.96,-0.04875,132.37374999999997,0.24304461803222666,
26.98,-0.10375,132.42874999999998,0.24304470121972666,
27,-0.2875,132.61249999999995,0.2430514225937501,
27.02,-0.52625,132.85124999999996,0.24309905452441416,
27.04,-0.58125,132.90624999999994,0.24312011488378915,
27.06,-0.4625,133.02499999999998,0.2431209521640626,
27.08,-0.2675,133.21999999999997,0.24313555751171884,
27.1,-0.13125,133.35624999999996,0.24316567738378916,
27.12,-0.1675,133.39249999999996,0.24316570120117198,
27.14,-0.37125,133.59624999999994,0.24317258938378916,
27.16,-0.6175,133.84249999999997,0.24330513197851572,
27.18,-0.69375,133.91875,0.24358330740722667,
27.2,-0.6875,133.92499999999995,0.243583307529297,
27.22,-0.5775,134.03499999999997,0.24358409291210947,
27.24,-0.38875,134.22375,0.24359749371972667,
27.26,-0.22,134.39249999999998,0.24363647141015635,
27.28,-0.23375,134.40624999999997,0.24363647270996103,
27.3,-0.44,134.61249999999995,0.24364179541015635,
27.32,-0.62625,134.79874999999998,0.24366999496972666,
27.34,-0.74125,134.91374999999996,0.24387692598339855,
27.36,-0.8175,134.98999999999995,0.24422654350000012,
27.38,-0.8525,135.02499999999998,0.24440405144140637,
27.4,-0.8425,135.03499999999997,0.24440405194140635,
27.42,-0.7675,135.10999999999996,0.24440435850390635,
27.44,-0.705,135.17249999999996,0.24440565596484387,
27.46,-0.655,135.22249999999997,0.24440790330859385,
27.48,-0.6325,135.24499999999995,0.24440937544140634,
27.5,-0.58125,135.29624999999996,0.24441403026269543,
27.52,-0.48125,135.39624999999995,0.24442963549707042,
27.54,-0.36625,135.51124999999996,0.24446153568847667,
27.56,-0.26125,135.61624999999998,0.24450739501269542,
27.58,-0.16625,135.71124999999995,0.24456564240722667,
27.6,-0.12375,135.75374999999997,0.24459756246386727,
27.62,-0.1,135.77749999999997,0.24461710535546888,
27.64,-0.09375,135.78374999999997,0.24462245822167977,
27.66,-0.12,135.80999999999997,0.2446224672656251,
27.68,-0.06125,135.86874999999998,0.24465176106933606,
27.7,0.1125,136.04249999999996,0.24485338559179698,
27.72,0.21875,136.14874999999998,0.24501874022558606,
27.74,0.17625,136.19124999999997,0.24501877860839855,
27.76,-0.0075,136.37499999999997,0.24502453098828136,
27.78,-0.12875,136.49624999999997,0.24503972162402354,
27.8,-0.14,136.5075,0.2450418260683595,
27.82,-0.1225,136.52499999999998,0.24504182874804697,
27.84,-0.0975,136.54999999999998,0.245041864451172,
27.86,-0.04,136.60749999999996,0.24504232606835946,
27.88,0.02625,136.67374999999998,0.24504412356542982,
27.9,-0.00875,136.70874999999998,0.24504414500292981,
27.92,-0.17375,136.87374999999997,0.24505356875878917,
27.94,-0.39125,137.09125,0.24513682571972667,
27.96,-0.4025,137.1025,0.24514322142382824,
27.98,-0.2675,137.2375,0.24514445161132825,
28,-0.12375,137.38125,0.24515405107910168,
28.02,-0.12375,137.38125,0.24515405107910168,
28.04,-0.14625,137.40375,0.24515405677441418,
28.06,-0.08625,137.46374999999998,0.24515904753808607,
28.08,0.07125,137.62124999999997,0.24519639681738292,
28.1,0.31125,137.86124999999998,0.24543648981738292,
28.12,0.50125,138.05124999999998,0.24588891588769543,
28.14,0.53625,138.08624999999998,0.24598763839160168,
28.16,0.48875,138.13374999999996,0.24598769197753917,
28.18,0.405,138.21749999999997,0.24598876888476573,
28.2,0.375,138.24749999999997,0.24598973476757824,
28.22,0.3825,138.25499999999997,0.24598973497851573,
28.24,0.50375,138.37624999999997,0.2459908018837892,
28.26,0.68375,138.55624999999998,0.24646546528222668,
28.28,0.80625,138.67874999999998,0.2469346262138673,
28.3,0.795,138.68999999999997,0.2469346269257814,
28.32,0.81125,138.70624999999995,0.24695532579003915,
28.34,0.81375,138.70874999999998,0.24696572163574232,
28.36,0.7825,138.73999999999998,0.24696573689453138,
28.38,0.74625,138.77624999999998,0.2469658754091798,
28.4,0.72875,138.79375,0.2469660286982423,
28.42,0.61125,138.91125,0.24696987351855482,
28.44,0.34125,139.18124999999998,0.2470184659248048,
28.46,0.03125,139.49124999999998,0.2472052864560548,
28.48,-0.09375,139.61624999999998,0.2473394102841798,
28.5,-0.0575,139.65249999999997,0.24733943410156262,
28.52,0.09375,139.80374999999998,0.2473427061826173,
28.54,0.1,139.80999999999997,0.24734304688085948,
28.56,-0.035,139.945,0.24734427706835949,
28.58,-0.2775,140.18749999999997,0.24762273957226574,
28.6,-0.39375,140.30374999999998,0.24785329629003916,
28.62,-0.26375,140.43374999999997,0.24785439479003918,
28.64,0.005,140.7025,0.2478849972265626,
28.66,0.225,140.92249999999996,0.2479717409921876,
28.68,0.36125,141.05874999999997,0.24806848072753918,
28.7,0.33875,141.08124999999995,0.24806848642285168,
28.72,0.2675,141.15249999999997,0.24806889271484384,
28.74,0.26375,141.15624999999994,0.24806894415722666,
28.76,0.35625,141.24874999999997,0.24806933988378915,
28.78,0.49125,141.38374999999996,0.24820080021191415,
28.8,0.58125,141.47374999999994,0.24831765283691415,
28.82,0.51,141.54499999999996,0.2483178336894532,
28.84,0.34125,141.71374999999995,0.24832456483691415,
28.86,0.235,141.81999999999994,0.24833840863085946,
28.88,0.27125,141.85624999999993,0.24833843244824227,
28.9,0.43625,142.02124999999995,0.24834248410058601,
28.92,0.62,142.20499999999996,0.24841664463085947,
28.94,0.7225,142.30749999999995,0.24859116633593759,
28.96,0.67125,142.35874999999993,0.24859123364160163,
28.98,0.5475,142.48249999999996,0.2485938460234376,
29,0.4925,142.53749999999997,0.2485972498359376,
29.02,0.495,142.53999999999996,0.2485972498437501,
29.04,0.3325,142.70249999999993,0.2486208258515626,
29.06,0.21,142.82499999999993,0.24865847201562508,
29.08,0.03,143.00499999999994,0.2487572127031251,
29.1,0.00625,143.02874999999995,0.24877488951269539,
29.12,0.10875,143.13124999999997,0.2487754279580079,
29.14,0.3325,143.35499999999996,0.2487922523847657,
29.16,0.5125,143.53499999999994,0.2488397626816407,
29.18,0.53,143.55249999999995,0.24884672550781256,
29.2,0.33875,143.74374999999995,0.24885022314160166,
29.22,-0.0525,144.13499999999996,0.24896758052929696,
29.24,-0.49625,144.57874999999996,0.24967401397949227,
29.26,-0.66875,144.75124999999997,0.25017909236230473,
29.28,-0.65625,144.76374999999996,0.25017909333886723,
29.3,-0.53,144.88999999999996,0.25018042793945316,
29.32,-0.3375,145.08249999999995,0.25019726582421886,
29.34,-0.11125,145.30874999999997,0.2502657296044922,
29.36,0.055,145.47499999999997,0.25036864757617194,
29.38,-0.00625,145.53624999999994,0.2503687624677735,
29.4,-0.09125,145.62124999999995,0.25037021165136725,
29.42,-0.1225,145.65249999999995,0.25037144375585946,
29.44,-0.1025,145.67249999999996,0.25037144775585946,
29.46,-0.1425,145.71249999999995,0.2503725074433594,
29.48,-0.33375,145.90374999999995,0.2503980308017579,
29.5,-0.61625,146.18624999999994,0.250519880334961,
29.52,-0.81875,146.38874999999993,0.2511044390712891,
29.54,-0.77,146.43749999999994,0.25110449700000004,
29.56,-0.62,146.58749999999992,0.2511083645390626,
29.58,-0.53625,146.67124999999993,0.25111571170410163,
29.6,-0.52875,146.67874999999992,0.2511166335712891,
29.62,-0.57125,146.72124999999994,0.25111667195410164,
29.64,-0.55,146.74249999999995,0.2511166767519532,
29.66,-0.50125,146.79124999999993,0.25112051882910164,
29.68,-0.405,146.88749999999993,0.25113993057421885,
29.7,-0.385,146.90749999999994,0.25114531849609384,
29.72,-0.50625,147.02874999999995,0.25114620977832036,
29.74,-0.7,147.22249999999994,0.2511609464335938,
29.76,-0.74125,147.26374999999996,0.2511679250634766,
29.78,-0.5925,147.41249999999997,0.2511695707265626,
29.8,-0.37,147.63499999999993,0.2511949128378907,
29.82,-0.17125,147.83374999999995,0.25128546318261724,
29.84,-0.08375,147.92124999999993,0.2513482616591798,
29.86,-0.1225,147.95999999999992,0.2513482907519532,
29.88,-0.295,148.13249999999994,0.2513529753398438,
29.9,-0.44625,148.28374999999994,0.25137207904199227,
29.92,-0.44,148.28999999999994,0.25137207916406257,
29.94,-0.435,148.29499999999996,0.2513720797539063,
29.96,-0.5375,148.39749999999995,0.2513949741640626,
29.98,-0.65125,148.51124999999996,0.2514396465439454,
30,-0.6375,148.52499999999995,0.25143964784375006,
30.02,-0.56875,148.59374999999994,0.2514399273017579,
30.04,-0.50625,148.65624999999994,0.2514411708564454,
30.06,-0.45375,148.70874999999995,0.2514434984111329,
30.08,-0.2775,148.88499999999993,0.25146575093750007,
30.1,0.02,149.18249999999995,0.25162752828515633,
30.12,0.25125,149.41374999999994,0.2519450188173829,
30.14,0.2825,149.44499999999994,0.25200026864648445,
30.16,0.1825,149.54499999999993,0.25200076864648446,
30.18,0.11875,149.60874999999993,0.25200246404785165,
30.2,0.15125,149.64124999999993,0.25200248121191415,
30.22,0.1525,149.64249999999993,0.25200248326953134,
30.24,0.07625,149.71874999999994,0.25200469393066416,
30.26,-0.22125,150.01624999999993,0.252064223913086,
30.28,-0.4625,150.25749999999994,0.2522070539023439,
30.3,-0.44,150.27999999999992,0.2522070595976563,
30.32,-0.3075,150.41249999999994,0.25220891583984384,
30.34,-0.2725,150.44749999999993,0.25221048340234387,
30.36,-0.33375,150.50874999999994,0.25221059829394543,
30.38,-0.535,150.70999999999992,0.2522803362695314,
30.4,-0.6675,150.84249999999992,0.2524358535898439,
30.42,-0.71375,150.88874999999993,0.2525015621572267,
30.44,-0.62,150.98249999999993,0.25250197414453135,
30.46,-0.43625,151.16624999999993,0.2525122467744142,
30.48,-0.2,151.40249999999992,0.25256936150390635,
30.5,-0.08125,151.52124999999992,0.25262807994628916,
30.52,-0.1975,151.63749999999993,0.252628865451172,
30.54,-0.36375,151.80374999999992,0.2526393525791017,
30.56,-0.36875,151.80874999999992,0.2526399617822267,
30.58,-0.04125,152.1362499999999,0.25267739699316416,
30.6,0.4375,152.61499999999992,0.25334323486914073,
30.62,0.45625,152.63374999999994,0.25338828650488293,
30.64,0.18875,152.90124999999995,0.2533978571533204,
30.66,-0.14375,153.23374999999993,0.25349628650488293,
30.68,-0.41125,153.50124999999994,0.2537147077783204,
30.7,-0.27,153.64249999999993,0.253716116857422,
30.72,0.04875,153.96124999999995,0.2537633757783204,
30.74,0.29,154.20249999999993,0.253887128169922,
30.76,0.41875,154.33124999999995,0.2540006012783204,
30.78,0.4625,154.37499999999994,0.2540564441152345,
30.8,0.39,154.44749999999993,0.25405663465429695,
30.82,0.1725,154.66499999999996,0.2540686386152345,
30.84,0.04875,154.78874999999994,0.25409185885253915,
30.86,0.25125,154.99124999999992,0.25409601073535165,
30.88,0.34625,155.08624999999995,0.2541050241572267,
30.9,0.26375,155.16874999999993,0.2541053049150392,
30.92,0.02375,155.40874999999994,0.2541250047548829,
30.94,-0.2275,155.65999999999994,0.2542470292246095,
