t,ytt,x,xt,xtt,xtt+ytt,f,
11.04,5,0.06389093462702163,3.083593039657291,11.815199812855983,16.815199812855983,0.12778186925404325,
11.06,1,0.12393654456604551,2.926598415948855,-0.9961202728456939,0.0038797271543060674,0.24787308913209102,
11.08,-3.4,0.18121354520509164,2.808381467656765,-7.212758883644897,-10.612758883644897,0.3624270904101833,
11.1,-8.1,0.23658736382979523,2.7374715122977924,-13.772097196280235,-21.872097196280237,0.47317472765959045,
11.12,-9.5,0.2908334845572924,2.684734381572567,-20.593766773881825,-30.093766773881825,0.5816669691145848,
11.14,-9.8,0.3438107110714979,2.6071127731767305,-24.055961188766727,-33.85596118876673,0.6876214221429958,
11.16,-8.6,0.3947887546664977,2.480139978030653,-26.320626066410867,-34.92062606641087,0.7895775093329954,
11.18,13.3,0.4412271766071815,2.085067134852779,-26.805002527661284,-13.505002527661283,0.882454353214363,
11.2,26.2,0.47568442274236095,1.3140799770439602,-5.974664769163914,20.225335230836087,0.9513688454847219,
11.22,19.6,0.4932756702207065,0.4658015581063099,6.5506540466003536,26.150654046600355,0.986551340441413,
11.24,12.9,0.49519283840323736,-0.25109654865397546,0.1452314995410795,13.04523149954108,0.9903856768064747,
11.26,14.4,0.4836381205859307,-0.9070309012012094,-5.85132509998283,8.54867490001717,0.9672762411718614,
11.28,18,0.45870082149229546,-1.5945552555209455,-3.107649417156143,14.892350582843857,0.9174016429845909,
11.3,13.8,0.42009827573887454,-2.245795619979748,2.261829838053316,16.061829838053317,0.8401965514777491,
11.32,5.2,0.3699869967754643,-2.729453876904722,0.2224787028756996,5.4224787028757,0.7399739935509286,
11.34,5,0.31181334731501187,-3.079147205234117,-5.949086391200378,-0.9490863912003782,0.6236266946300237,
11.36,9.7,0.24686207355206105,-3.422669550546207,-3.4554080084864944,6.244591991513505,0.4937241471041221,
11.38,8,0.1750841830664834,-3.739604793057641,4.197751298407489,12.19775129840749,0.3501683661329668,
11.4,7.9,0.0978049210671508,-3.977516648929418,5.638304932406735,13.538304932406735,0.1956098421343016,
11.42,8.6,0.016372355781971173,-4.157129091413184,8.820846046905196,17.420846046905197,0.03274471156394235,
11.44,8.5,-0.06807530296127771,-4.276038076330565,12.89953361569691,21.39953361569691,-0.13615060592255543,
11.46,2,-0.15377629136551965,-4.26112640515848,16.17725145743293,18.17725145743293,-0.3075525827310393,
11.48,-2.9,-0.23731821379081236,-4.065977019611488,12.901784773291032,10.001784773291032,-0.4746364275816247,
11.5,-5.9,-0.3154750220974177,-3.729836094969501,10.960569747111773,5.0605697471117725,-0.6309500441948354,
11.52,-11.4,-0.3855732319887535,-3.253019277311966,10.548180445144506,-0.8518195548554939,-0.771146463977507,
11.54,-15.4,-0.4446485267542984,-2.6341754024112434,7.147080957466342,-8.252919042533659,-0.8892970535085968,
11.56,-16.1,-0.4903837236947642,-1.9318732594756842,4.687872491157977,-11.412127508842024,-0.9807674473895284,
11.58,-12.9,-0.5219226063376979,-1.2294162279915373,4.968157608961761,-7.93184239103824,-1.0438452126753959,
11.6,-13.9,-0.5396122201230878,-0.5347558670703375,8.604634782847974,-5.2953652171520265,-1.0792244402461757,
11.62,-18.3,-0.5429328349244996,0.21685699015267018,7.4523760290098675,-10.847623970990133,-1.0858656698489992,
11.64,-8.5,-0.5313584868017512,0.9055132170506526,2.3358217991292065,-6.1641782008707935,-1.0627169736035025,
11.66,-0.3,-0.508036061393676,1.3957025925052429,11.030292308427226,10.730292308427225,-1.016072122787352,
11.68,-3.4,-0.47603825652643145,1.8096815965556166,17.8110031977116,14.411003197711599,-0.9520765130528629,
11.7,-16.2,-0.4348028057722562,2.3504336609960452,12.879234127167205,-3.3207658728327942,-0.8696056115445124,
11.72,-31.6,-0.38042256434939603,3.1307981007031733,-2.3618022160590417,-33.96180221605904,-0.7608451286987921,
11.74,-37.3,-0.30853904916994845,4.065920701156895,-20.95218256219738,-58.252182562197376,-0.6170780983398969,
11.76,-29,-0.21843300869023485,4.9040949971158625,-30.525410722204146,-59.52541072220414,-0.4368660173804697,
11.78,-16.7,-0.11429878474528604,5.453918240361068,-26.543743581418763,-43.24374358141876,-0.22859756949057208,
11.8,-4.9,-0.002474686560027712,5.674151705157495,-18.74140808801655,-23.641408088016547,-0.004949373120055424,
11.82,-5.8,0.11133984380089436,5.69529421449499,-11.442596185290425,-17.242596185290424,0.22267968760178872,
11.84,-11.3,0.2251644760431622,5.690530491314219,-16.834416669283268,-28.13441666928327,0.4503289520863244,
11.86,-16.2,0.33905505636751965,5.699862095305155,-26.834154492356163,-43.034154492356166,0.6781101127350393,
11.88,-26.8,0.4535905111598789,5.773856737541316,-36.283728330088415,-63.08372833008842,0.9071810223197578,
11.9,-33.9,0.5705747267018307,5.9326395105073475,-51.56193973953975,-85.46193973953976,1.1411494534036615,
11.92,-31.1,0.6905505313824064,6.0396782711869825,-63.4387473212424,-94.5387473212424,1.3811010627648128,
11.94,-18,0.8104670852704918,5.892699266014355,-65.3174533337658,-83.3174533337658,1.6209341705409837,
11.96,-4.3,0.9238697230020815,5.38759382429052,-56.50398975816822,-60.803989758168214,1.847739446004163,
11.98,1.5,1.024138463240688,4.6077240239809125,-46.468436969721665,-44.968436969721665,2.048276926481376,
12,-10.2,1.1081286420419234,3.8202386269183854,-43.687361322514974,-53.88736132251498,2.216257284083847,
12.02,-17.5,1.177847486579854,3.1676290292938325,-57.89372295996954,-75.39372295996954,2.355694973159708,
12.04,-16.2,1.234931662071982,2.529742116447173,-67.20683817794176,-83.40683817794176,2.469863324143964,
12.06,-3.5,1.2778735235177452,1.7174684539636258,-67.29589496031454,-70.79589496031454,2.5557470470354904,
12.08,8.8,1.301832101664581,0.6355852044937195,-55.13388133737277,-46.33388133737277,2.603664203329162,
12.1,7.1,1.3025828632761318,-0.5534447476301897,-42.415266486296005,-35.315266486296004,2.6051657265522636,
12.12,2.7,1.2802170707232698,-1.6641235469748772,-42.8135843450594,-40.113584345059394,2.5604341414465397,
12.14,3.2,1.2365061957744539,-2.7015730393417816,-45.09683892553535,-41.89683892553535,2.4730123915489077,
12.16,4.4,1.1723763662046018,-3.7057071103017236,-41.686545106414826,-37.28654510641483,2.3447527324092037,
12.18,4.5,1.0886304593525735,-4.656997529682586,-36.821761183899966,-32.321761183899966,2.177260918705147,
12.2,3.9,0.9866654598641007,-5.5229915060477826,-32.36987231536171,-28.469872315361712,1.9733309197282014,
12.22,5.3,0.868279660538846,-6.303691711091061,-28.001871247715243,-22.701871247715243,1.736559321077692,
12.24,2.7,0.7352976710264014,-6.967499376753712,-21.101703137583595,-18.401703137583596,1.4705953420528028,
12.26,1.8,0.5905751909158918,-7.482051191249433,-17.794307167005257,-15.994307167005257,1.1811503818317837,
12.28,7.8,0.4364861936263796,-7.926012973545706,-12.443747734924802,-4.643747734924802,0.8729723872527592,
12.3,19.8,0.2731922557507204,-8.421274358382988,0.18954768017585266,19.989547680175853,0.5463845115014409,
12.32,30.4,0.09904293336417125,-9.00534299046788,19.284876041717933,49.68487604171793,0.1980858667283425,
12.34,29.5,-0.08669073634268368,-9.53990310873351,37.41887183444839,66.9188718344484,-0.17338147268536735,
12.36,18.1,-0.280709058139242,-9.798056041139938,44.275729527943604,62.375729527943605,-0.561418116278484,
12.38,10.4,-0.4763061581302173,-9.710344538209917,40.564527065999755,50.964527065999754,-0.9526123162604346,
12.4,8.6,-0.667479913092511,-9.376285338264204,40.285827047984654,48.885827047984655,-1.334959826185022,
12.42,12.2,-0.8505118450819892,-8.9153981256507,45.537887708244014,57.73788770824402,-1.7010236901639784,
12.44,4.3,-1.0228978332003584,-8.274974609625277,55.701979758745004,60.001979758745,-2.045795666400717,
12.46,-8.4,-1.1793080574561958,-7.304335598926069,53.61088562327211,45.21088562327211,-2.3586161149123916,
12.48,-16.3,-1.3129879623277771,-6.021331579293164,45.70467561279059,29.404675612790587,-2.6259759246555543,
12.5,-23.1,-1.4186192183808295,-4.507121063599138,41.40398653547466,18.303986535474657,-2.837238436761659,
12.52,-13,-1.4930974978909988,-2.966515865664436,36.963476679801516,23.963476679801516,-2.9861949957819975,
12.54,2.6,-1.5387524275299416,-1.6466406918861338,48.36827983983356,50.96827983983356,-3.077504855059883,
12.56,14.2,-1.5606613071513091,-0.5813795817335871,64.43161376143229,78.63161376143229,-3.1213226143026183,
12.58,18.9,-1.5630809410728395,0.32292692501586256,75.78622155845243,94.68622155845242,-3.126161882145679,
12.6,24.3,-1.5484937609940073,1.1148705522979399,79.61178705784712,103.91178705784712,-3.0969875219880145,
12.62,26.9,-1.519173208389968,1.8037901485094243,83.59454146866969,110.4945414686697,-3.038346416779936,
12.64,18.6,-1.4761860835084768,2.5160423883497662,84.22896503248529,102.82896503248529,-2.9523721670169536,
12.66,10.5,-1.4177425575300893,3.3465801820316843,73.30860173590021,83.80860173590021,-2.8354851150601785,
12.68,6.9,-1.3419393348381787,4.234650744962553,61.88121573994811,68.78121573994811,-2.6838786696763575,
12.7,10.1,-1.248819130933097,5.053413409759903,54.29631119004906,64.39631119004906,-2.497638261866194,
12.72,19.8,-1.1412303250887215,5.658203124702587,53.020875032319,72.820875032319,-2.282460650177443,
12.74,18.8,-1.023690303317482,6.083127299366266,57.92038832775401,76.72038832775401,-2.047380606634964,
12.76,10.6,-0.8979525806648995,6.500909431466658,51.79896185101356,62.39896185101356,-1.795905161329799,
12.78,5,-0.7634406556995448,6.950683425418456,38.11908310344433,43.11908310344433,-1.5268813113990896,
12.8,3.1,-0.620178938541604,7.36244814227806,26.708105565626575,29.808105565626576,-1.240357877083208,
12.82,1.6,-0.4695093467432317,7.689268913202992,18.736699972374968,20.33669997237497,-0.9390186934864634,
12.84,2.3,-0.31337756062497335,7.900758338414053,10.99313448373755,13.29313448373755,-0.6267551212499467,
12.86,-0.7,-0.1541644888666734,8.009457696470504,5.366675656224449,4.666675656224449,-0.3083289777333468,
12.88,-2.6,0.0064809755869673176,8.040239400283546,-3.9869575046700207,-6.586957504670021,0.012961951173934635,
12.9,-0.2,0.1665672325223263,7.939438897176258,-12.168908714277782,-12.368908714277781,0.3331344650446526,
12.92,8.6,0.32248748592850246,7.603144571202867,-15.797613617153406,-7.197613617153406,0.6449749718570049,
12.94,11.3,0.4691506761670585,7.035580523146415,-12.573677683320543,-1.2736776833205425,0.938301352334117,
12.96,11.4,0.6030163615389658,6.33391615478315,-14.893961878333927,-3.493961878333927,1.2060327230779315,
12.98,10,0.7219651830362612,5.550961149489098,-19.194706043823548,-9.194706043823548,1.4439303660725225,
13,0.9,0.8252101141890572,4.7912384018012775,-24.38424382305863,-23.48424382305863,1.6504202283781144,
13.02,-4.1,0.9140859055667618,4.1021794736044885,-36.73315033397978,-40.83315033397978,1.8281718111335237,
13.04,0.9,0.9889006860248435,3.353720755354467,-44.404557190589905,-43.50455719058991,1.977801372049687,
13.06,11.8,1.0468648802093332,2.3999252197352785,-41.3333194089779,-29.5333194089779,2.0937297604186664,
13.08,20.3,1.0834068566599548,1.2226019120511644,-31.432098384865682,-11.132098384865682,2.1668137133199097,
13.1,25.8,1.094771140429257,-0.10433919013604351,-22.880497315079296,2.9195026849207046,2.189542280858514,
13.12,32.3,1.0785142569933424,-1.5390777293343443,-16.19781759530279,16.102182404697206,2.1570285139866847,
13.14,30.9,1.0331037817695625,-2.989500941641284,-7.358287221800538,23.54171277819946,2.066207563539125,
13.16,20.2,0.9601243798761087,-4.26155764648353,-5.397621837468691,14.802378162531308,1.9202487597522173,
13.18,8.1,0.8646650988960863,-5.230243377432292,-11.963854561609363,-3.8638545616093634,1.7293301977921727,
13.2,13.3,0.7519670535200316,-6.041045262426496,-19.3090489536089,-6.0090489536089,1.5039341070400631,
13.22,28.6,0.6223353007210597,-6.954931040186083,-8.646865660350695,19.953134339649306,1.2446706014421194,
13.24,30.6,0.4733980612006469,-7.924637620770345,12.898511646640515,43.498511646640516,0.9467961224012938,
13.26,18.8,0.3068809733957264,-8.664878285763995,21.751406933468516,40.55140693346851,0.6137619467914528,
13.28,1.8,0.12966000310105125,-8.976817547559163,17.065408738197757,18.865408738197758,0.2593200062021025,
13.3,-1.7,-0.049876595931452154,-8.941584659122197,7.1399470840516015,5.439947084051601,-0.09975319186290431,
13.32,-1.3,-0.22686286372213219,-8.735338546513736,10.54933192146444,9.249331921464439,-0.45372572744426437,
13.34,-8,-0.39796606282080893,-8.330628826290868,17.55164349885689,9.55164349885689,-0.7959321256416179,
13.36,-11.4,-0.5585654266680974,-7.697627549499058,16.953216392508434,5.553216392508434,-1.1171308533361948,
13.38,-6.8,-0.7051768498540367,-6.960480586794336,19.063305524694215,12.263305524694214,-1.4103536997080734,
13.4,3.5,-0.8372816951461711,-6.267828291470872,28.617472011198494,32.117472011198494,-1.6745633902923422,
13.42,1.2,-0.9557971819214275,-5.561339870001605,43.32993603052767,44.52993603052767,-1.911594363842855,
13.44,-10.3,-1.0582709282638136,-4.635367055879332,44.72635385528294,34.42635385528294,-2.1165418565276273,
13.46,-19.2,-1.1394190261151795,-3.4405890084545017,35.979531637683195,16.779531637683196,-2.278838052230359,
13.48,-19.6,-1.1949777068324863,-2.10830730753045,28.770642068091984,9.170642068091983,-2.3899554136649725,
13.5,-13.7,-1.2239629491314001,-0.807708682407359,29.024619437617307,15.324619437617308,-2.4479258982628003,
13.52,-11.3,-1.227816983207386,0.41327533928263716,34.616470472407485,23.316470472407484,-2.455633966414772,
13.54,-14.7,-1.2074693616680086,1.62861673310357,35.75500566068875,21.055005660688753,-2.414938723336017,
13.56,-18.9,-1.162399450258605,2.8848660826241415,30.102122029373234,11.202122029373236,-2.32479890051721,
13.58,-17.1,-1.0922814981534377,4.110157424556086,22.67205228120463,5.572052281204627,-2.1845629963068753,
13.6,-10.7,-0.9990300629785837,5.180027401662775,20.38730170192112,9.687301701921122,-1.9980601259571673,
13.62,-9.1,-0.8862071879438269,6.0809418614606265,21.993596376165108,12.893596376165108,-1.7724143758876538,
13.64,-9.1,-0.7565807939098642,6.863650819002199,18.181077134635963,9.081077134635963,-1.5131615878197284,
13.66,-8.6,-0.6124529241035934,7.527662753936995,12.240810299995092,3.640810299995092,-1.2249058482071868,
13.68,-13.5,-0.45600376868089554,8.112262106462191,6.344056444626425,-7.155943555373575,-0.9120075373617911,
13.7,-25.7,-0.2877061558853142,8.735240350937152,-5.434924260276642,-31.13492426027664,-0.5754123117706283,
13.72,-35.4,-0.10608776591898354,9.434155424955796,-25.0684156794409,-60.468415679440895,-0.21217553183796709,
13.74,-34.5,0.08921902421007247,10.067019017091997,-42.71740265453591,-77.2174026545359,0.17843804842014493,
13.76,-20.5,0.29451582339910987,10.388554663312808,-50.043411508642784,-70.54341150864278,0.5890316467982197,
13.78,-6.5,0.5017982339206908,10.265877293827206,-44.18034479452309,-50.68034479452309,1.0035964678413816,
13.8,-0.4,0.7027483233206212,9.782949253774596,-37.93147675954548,-38.33147675954548,1.4054966466412424,
13.82,1.5,0.891584812368442,9.070404132508662,-39.017819350917584,-37.517819350917584,1.783169624736884,
13.84,0.6,1.0645836472746195,8.210789230450874,-43.62347241706442,-43.02347241706442,2.129167294549239,
13.86,-8.9,1.219890266466793,7.332209405787039,-50.32351519552322,-59.22351519552322,2.439780532933586,
13.88,-20.7,1.3585615011228442,6.556979216672721,-65.00578121095116,-85.70578121095116,2.7171230022456885,
13.9,-22.2,1.4824024869363188,5.816750268713896,-81.41576762644496,-103.61576762644496,2.9648049738726376,
13.92,-18.2,1.5904924446325373,4.965750829518566,-86.8621688848474,-105.06216888484741,3.1809848892650745,
13.94,-12.1,1.6798842530451283,3.942611158817903,-86.00550145900004,-98.10550145900004,3.3597685060902567,
13.96,-12,1.74742430752529,2.803602694577535,-82.14247985995281,-94.14247985995281,3.49484861505058,
13.98,-21.1,1.7923900734714764,1.7187603508593507,-83.40868121739679,-104.5086812173968,3.5847801469429528,
14,-29,1.8171770088292591,0.784185779345504,-93.13490388961158,-122.13490388961158,3.6343540176585183,
14.02,-32.4,1.8244715148269686,-0.04331862400307812,-101.01091763308186,-133.41091763308185,3.648943029653937,
14.04,-32.1,1.8156955477922727,-0.8331301396565152,-103.76670441496837,-135.86670441496838,3.6313910955845454,
14.06,-32.1,1.7912533397659185,-1.6069004938255396,-102.21006016810463,-134.31006016810463,3.582506679531837,
14.08,-33.3,1.7517065008319312,-2.3376580497468744,-100.3733244374279,-133.67332443742788,3.5034130016638625,
14.1,-25.8,1.6976094490693527,-3.0889882849876646,-99.154413611086,-124.954413611086,3.3952188981387055,
14.12,-10.3,1.6269809897746115,-4.015076725529022,-88.51698668333034,-98.81698668333034,3.253961979549223,
14.14,4,1.5354960953260286,-5.167600737214273,-68.97081649961508,-64.97081649961508,3.070992190652057,
14.16,9.8,1.4195434467683796,-6.430152360603413,-49.617218668946855,-39.81721866894685,2.8390868935367592,
14.18,3.4,1.2790684984012788,-7.576072172033187,-37.83948840301701,-34.43948840301701,2.5581369968025576,
14.2,-1.6,1.1181083172672084,-8.480950133803317,-37.54390419968208,-39.14390419968208,2.2362166345344168,
14.22,-0.1,0.9409960858180966,-9.211043228613002,-35.27655495132355,-35.37655495132355,1.8819921716361931,
14.24,8.1,0.7500239098948962,-9.88752680253066,-25.982247340283365,-17.882247340283364,1.5000478197897924,
14.26,13.6,0.5456562670720763,-10.539854693167984,-9.468214371030966,4.131785628969034,1.0913125341441525,
14.28,6.8,0.32965477978896124,-11.008599956444947,4.735895348156063,11.535895348156064,0.6593095595779225,
14.3,-3.2,0.10760473629895455,-11.133676775541598,6.749232544041287,3.5492325440412866,0.2152094725979091,
14.32,-10.2,-0.11339144883290553,-10.913789185573672,5.39091656117569,-4.8090834388243096,-0.22678289766581106,
14.34,-10.4,-0.32733716183021105,-10.452533694776982,6.66326554018754,-3.7367344598124603,-0.6546743236604221,
14.36,-0.8,-0.5310455718425434,-9.924166031985417,14.306161304035616,13.506161304035615,-1.0620911436850868,
14.38,10.3,-0.7246641780512377,-9.449814824633023,31.371091303727315,41.671091303727316,-1.4493283561024755,
14.4,14.7,-0.909099424899711,-8.984688104464782,49.57695435732583,64.27695435732583,-1.818198849799422,
14.42,16.6,-1.0835512280945814,-8.444543372927033,60.6604057292292,77.2604057292292,-2.1671024561891628,
14.44,11.2,-1.2457900894150264,-7.740867387908718,68.70005965148822,79.90005965148822,-2.491580178830053,
14.46,4.9,-1.391633417484597,-6.804440030298185,68.70469866495326,73.60469866495326,-2.783266834969194,
14.48,4.6,-1.516864304785705,-5.702549794034331,66.93321309823357,71.53321309823356,-3.03372860957141,
14.5,11.8,-1.6196518849493706,-4.588085879546866,70.27096111490275,82.07096111490274,-3.2393037698987412,
14.52,9.4,-1.7002801306283786,-3.457544980779519,80.22783279066732,89.62783279066733,-3.400560261256757,
14.54,1,-1.7569305418775474,-2.173646190602796,79.58028294255995,80.58028294255995,-3.5138610837550948,
14.56,-0.3,-1.786419714572718,-0.7688212543264762,71.81486229310066,71.51486229310066,-3.572839429145436,
14.58,-0.5,-1.7875738378314348,0.6524407369450418,70.02462210540259,69.52462210540259,-3.5751476756628695,
14.6,1.1,-1.7605548397673159,2.038824749150373,68.23530035724013,69.33530035724013,-3.5211096795346317,
14.62,7.6,-1.7068421654550974,3.3021118444802418,67.23856095512795,74.83856095512795,-3.4136843309101947,
14.64,15.3,-1.629822253207498,4.362734388804761,70.29809141634848,85.59809141634848,-3.259644506414996,
14.66,22.3,-1.533818610828498,5.200600060666146,73.89215161424114,96.19215161424114,-3.067637221656996,
14.68,25.8,-1.4230816336706777,5.846040192400461,76.2771057886179,102.0771057886179,-2.8461632673413555,
14.7,31.7,-1.3012461202181596,6.301229900853034,74.79563003221037,106.49563003221037,-2.602492240436319,
14.72,36.2,-1.1724056067273214,6.550544870103457,75.51522090715996,111.71522090715996,-2.344811213454643,
14.74,28,-1.0396761619688768,6.732040838246085,74.70685009057084,102.70685009057084,-2.0793523239377536,
14.76,11.1,-0.9021717574418328,7.056240509418352,60.95617338958357,72.05617338958356,-1.8043435148836655,
14.78,-0.3,-0.7563048728667492,7.548638477858821,38.1119499448464,37.811949944846404,-1.5126097457334984,
14.8,-8,-0.5997748994650337,8.108724145271504,20.32124696511956,12.32124696511956,-1.1995497989300674,
14.82,-4.5,-0.43255643010974515,8.578851132019706,5.842492702211338,1.342492702211338,-0.8651128602194903,
14.84,2.7,-0.2582540078806589,8.804158219901758,2.376370116949401,5.076370116949401,-0.5165080157613178,
14.86,-8.3,-0.08106957952767993,8.927483191944727,2.534916842300225,-5.765083157699776,-0.16213915905535986,
14.88,-18.4,0.09930371933537475,9.119538320993803,-15.658338652791596,-34.05833865279159,0.1986074386707495,
14.9,-12.4,0.2830166984613083,9.20746179754523,-33.04418273182724,-45.44418273182724,0.5660333969226166,
14.92,5.2,0.4650652435176733,8.915115304327745,-34.12095918638073,-28.92095918638073,0.9301304870353466,
14.94,19.9,0.6365585203561209,8.163570908860004,-23.007916823550875,-3.1079168235508767,1.2731170407122419,
14.96,20.5,0.7897766487802428,7.137363669875182,-13.969855067269783,6.530144932730217,1.5795532975604856,
14.98,7.9,0.9221545528062656,6.1262841749909285,-18.21475725439982,-10.31475725439982,1.8443091056125311,
15,-4.8,1.0359156897445572,5.27826587646333,-34.986171558784505,-39.7861715587845,2.0718313794891143,
15.02,-10.5,1.1339947600800075,4.536668475990268,-51.278602422304864,-61.778602422304864,2.267989520160015,
15.04,-12.5,1.2174547098245638,3.805927902100269,-59.9979864653256,-72.4979864653256,2.4349094196491277,
15.06,-12.9,1.28602873009381,3.044738502919172,-64.41821863138965,-77.31821863138966,2.57205746018762,
15.08,-12.2,1.3389432822097214,2.238431428552297,-66.60323081140491,-78.80323081140492,2.6778865644194427,
15.1,-5.1,1.3748533901599187,1.325327713797743,-66.97667305861174,-72.07667305861173,2.7497067803198374,
15.12,6.8,1.3906017693746322,0.20916353820757844,-60.07761016893389,-53.27761016893389,2.7812035387492644,
15.14,15.1,1.3819138774179085,-1.1028335070531219,-47.340014708694106,-32.240014708694105,2.763827754835817,
15.16,16.7,1.3460136154216975,-2.4860627695781745,-37.101264026776356,-20.401264026776357,2.692027230843395,
15.18,26.3,1.2820569657772514,-3.9313748365013104,-32.43148689094648,-6.13148689094648,2.5641139315545027,
15.2,44.2,1.1874170379353157,-5.577772872304047,-18.474574860656787,25.725425139343216,2.3748340758706314,
15.22,51.8,1.0579221435213786,-7.3777481280429935,5.216253343457545,57.01625334345754,2.115844287042757,
15.24,38.2,0.893571346334471,-8.988328014346031,19.911737061070824,58.111737061070826,1.787142692668942,
15.26,12.1,0.7020478975278107,-10.050448553507557,14.27318976405374,26.37318976405374,1.4040957950556214,
15.28,-14.3,0.4961440117773723,-10.42434386428789,-3.557095436543456,-17.857095436543457,0.9922880235547445,
15.3,-25,0.2886454320590507,-10.262728400852563,-21.826307448428697,-46.82630744842869,0.5772908641181014,
15.32,-22.7,0.08725809552155293,-9.857674740232257,-24.728555708913817,-47.42855570891382,0.17451619104310587,
15.34,-11.9,-0.10551923581887389,-9.43122887232416,-14.978778022295721,-26.87877802229572,-0.21103847163774778,
15.36,-4.5,-0.2902314604906115,-9.040844031322989,2.9661967020975766,-1.5338032979024234,-0.580462920981223,
15.38,4.6,-0.46732032354737757,-8.675532796454664,17.219665699925116,21.819665699925118,-0.9346406470947551,
15.4,4.4,-0.6369513847445709,-8.265094116312275,32.861699835464094,37.26169983546409,-1.2739027694891418,
15.42,-1.8,-0.7966530309272382,-7.664132593568154,38.7399109589736,36.939910958973606,-1.5933060618544763,
15.44,-6.5,-0.9420204665530294,-6.8388432205711975,37.96766052492798,31.46766052492798,-1.8840409331060588,
15.46,-8.3,-1.0691004448573718,-5.8476717914246334,37.910914151948894,29.610914151948894,-2.1382008897147435,
15.48,3,-1.1759963022440814,-4.866753180793881,39.96119584592601,42.96119584592601,-2.3519926044881627,
15.5,15.5,-1.2648893218363098,-4.053547895754816,54.46398042557963,69.96398042557962,-2.5297786436726195,
15.52,13.9,-1.3384757764264499,-3.2910354063133136,69.58159677370128,83.48159677370128,-2.6769515528528998,
15.54,3.8,-1.3954465559859546,-2.366031035871589,69.88199456823102,73.68199456823102,-2.790893111971909,
15.56,-1.1,-1.431920638072587,-1.2616270631659343,60.805583123713006,59.705583123713005,-2.863841276145174,
15.58,10.6,-1.4462881392604243,-0.21355983602230855,56.07767729938603,66.67767729938603,-2.8925762785208486,
15.6,29.9,-1.4425514050684287,0.5214670335778173,67.35305834483073,97.25305834483072,-2.8851028101368574,
15.62,49,-1.4280692775418695,0.860729524597702,85.95342792060646,134.95342792060646,-2.856138555083739,
15.64,63.8,-1.410478608952521,0.8466932601890625,104.36426770711432,168.16426770711433,-2.820957217905042,
15.66,66.4,-1.3954427653908263,0.6464947081027723,118.64614947201117,185.04614947201117,-2.7908855307816527,
15.68,58.1,-1.384296897579617,0.49448999074107103,120.86343267640223,178.96343267640222,-2.768593795159234,
15.7,37.4,-1.3737812762197432,0.6245425685600599,112.09926391822106,149.49926391822106,-2.7475625524394864,
15.72,13.2,-1.356407013528531,1.1905728995432219,90.49996711258649,103.69996711258649,-2.712814027057062,
15.74,2.1,-1.3239705217268714,2.0846922220025275,64.68235070023574,66.78235070023574,-2.6479410434537427,
15.76,5.4,-1.272766787283776,3.016766532618232,51.20952455216899,56.60952455216899,-2.545533574567552,
15.78,15,-1.2045196083071081,3.7660176136643075,51.532772917179756,66.53277291717976,-2.4090392166142163,
15.8,23.1,-1.1237327504600694,4.274388001599937,57.75178448502555,80.85178448502555,-2.2474655009201387,
15.82,15.5,-1.0340487268601999,4.707005368265563,62.14810824399901,77.64810824399902,-2.0680974537203998,
15.84,-1.3,-0.9343470830225125,5.305297822412898,50.38649417129618,49.08649417129618,-1.868694166045025,
15.86,-13.5,-0.8204988250710463,6.104215070495137,28.79076039347143,15.29076039347143,-1.6409976501420926,
15.88,-13.5,-0.6900501288110111,6.922454920641487,11.132383130322477,-2.367616869677523,-1.3801002576220223,
15.9,-11.2,-0.544520020446596,7.602875727628751,5.130572137275006,-6.069427862724993,-1.089040040893192,
15.92,-15.5,-0.3866324106717939,8.17871571376787,0.9803325836197949,-14.519667416380205,-0.7732648213435878,
15.94,-17.9,-0.21781296500210545,8.68836858986296,-10.176526600034846,-28.076526600034846,-0.4356259300042109,
15.96,-7.8,-0.04054629301638921,8.98092180473506,-19.68502426769675,-27.48502426769675,-0.08109258603277841,
15.98,5.2,0.13893471494854373,8.90031069243992,-16.640260778805285,-11.440260778805285,0.27786942989708746,
16,6.7,0.31357662691496474,8.536348817411561,-10.397636716305975,-3.6976367163059747,0.6271532538299295,
16.02,-10.3,0.4805432826712562,8.195449207789336,-15.360699953151741,-25.66069995315174,0.9610865653425124,
16.04,-14.3,0.6419448268621587,7.937121673246183,-38.63519033053946,-52.935190330539456,1.2838896537243174,
16.06,-5,0.7968559216509683,7.503134493287831,-48.58722590980316,-53.58722590980316,1.5937118433019366,
16.08,14.1,0.9394197116593048,6.671840757826278,-44.60202839193604,-30.502028391936037,1.8788394233186096,
16.1,26.2,1.0610023802719666,5.431637658353948,-29.834374203327517,-3.6343742033275177,2.122004760543933,
16.12,30.6,1.155084141966016,3.9513452534502322,-20.890516191109608,9.709483808890393,2.310168283932032,
16.14,35.3,1.218112364672671,2.3295489637661912,-18.367367890868504,16.932632109131493,2.436224729345342,
16.16,39.8,1.2474927535436005,0.5918035330880438,-14.172144558634152,25.627855441365845,2.494985507087201,
16.18,36.5,1.2417309409430186,-1.1540284537900527,-8.786514161304943,27.713485838695057,2.4834618818860372,
16.2,19.4,1.2028956127437787,-2.665477206662389,-9.983554101056917,9.416445898943081,2.4057912254875573,
16.22,2.6,1.1377166315389078,-3.78641740696975,-24.087806562216578,-21.487806562216576,2.2754332630778156,
