t,ytt,x,xt,h,f,xtt,xtt+ytt,K,
48.94,-5.9,-2.1752860496335713,4.180086341946293,0.03,-2.245739855855563,49.034133382468646,43.13413338246865,2,
48.96,7.6,-2.0836274359084475,4.985775030566087,0.03,-2.062422628405315,31.534735479510722,39.134735479510724,2,
48.98,24.7,-1.9797554321831556,5.401425341963086,0.03,-1.8546786209547315,10.030295660189164,34.730295660189164,2,
49,32.2,-1.8709162159368666,5.48249628266582,0.03,-1.6370001884621534,-1.9232015899158128,30.27679841008419,2,
49.02,27.9,-1.7616553314438779,5.443592166633059,0.03,-1.418478419476176,-1.9672100133602584,25.93278998663974,2,
49.04,16,-1.6524167202363458,5.480268954120148,0.03,-1.2000011970611117,5.634888762069107,21.634888762069107,2,
49.06,2.6,-1.5407864447386745,5.682758595646964,0.03,-0.9767406460657693,14.614075390612568,17.214075390612567,2,
49.08,-6.3,-1.4237879828704185,6.017087591178636,0.03,-0.7427437223292572,18.818824162554552,12.518824162554552,2,
49.1,-8,-1.3000137114047248,6.360339555390745,0.03,-0.4951951793978697,15.50637225865637,7.50637225865637,2,
49.12,-8.5,-1.1701811445774637,6.62291712733535,0.03,-0.23553004574334757,10.75138493580421,2.251384935804211,2,
49.14,-12.5,-1.0356827969484026,6.826917635570759,0.03,0.02094172612458753,9.648665887736577,-2.851334112263423,1.9068767489640088,
49.16,-20.1,-0.8967576994890168,7.065592110367815,0.03,0.19480623810937378,14.218781591969057,-5.881218408030945,1.2514982185678503,
49.18,-24.3,-0.7525454745196576,7.355630386568117,0.03,0.37528758075423296,14.785046028061144,-9.514953971938857,1.2514982185678503,
49.2,-23.4,-0.6029440760830413,7.604509457093509,0.03,0.5625134643929173,10.102861024478084,-13.297138975521914,1.2514982185678496,
49.22,-14.9,-0.4500683944592697,7.683058705283648,0.03,0.7538371076074133,-2.247936205464116,-17.147936205464116,1.25149821856785,
49.24,4.9,-0.2992118198934905,7.402598751294272,0.03,0.9426338419357341,-25.798059193473456,-20.898059193473458,1.2514982185678503,
49.26,15.6,-0.1577306022454119,6.7455230135135835,0.03,1.1196973337831146,-39.90951458459539,-24.30951458459539,1.2514982185678498,
49.28,14.7,-0.031005506224242765,5.926986588603331,0.03,1.2782935657014476,-41.94412790642993,-27.244127906429927,1.25149821856785,
49.3,1.4,0.08022503076988327,5.196067110809273,0.03,1.4174983845999416,-31.14781987297584,-29.747819872975843,1.2514982185678494,
49.32,-11.2,0.17895470851891146,4.676900664093546,0.03,1.5410584004226282,-20.768824798596892,-31.96882479859689,1.2514982185678494,
49.34,-18.4,0.26885235979404315,4.312864463419625,0.03,1.6535651508468894,-15.634795268795237,-34.034795268795236,1.2514982185678505,
49.36,-18.7,0.3518185898191841,3.9837585390944756,0.03,1.7573972399246438,-17.275797163719663,-35.97579716371966,1.2514982185678505,
49.38,-13.7,0.4273617968316204,3.570562162149151,0.03,1.8519394289256101,-24.043840530812798,-37.7438405308128,1.2514982185678503,
49.4,-9.4,0.4933834968898004,3.0316078436688425,0.03,1.9345654689352434,-29.851591317218038,-39.251591317218036,1.2514982185678514,
49.42,-5.2,0.5475077018037414,2.380812647725265,0.03,2.002301814966442,-35.22792827713972,-40.42792827713972,1.251498218567852,
49.44,-2.3,0.5877084665731359,1.6392638292141828,0.03,2.052613000460404,-38.926953573968504,-41.2269535739685,1.251498218567845,
49.46,-3.4,0.6127785345819742,0.8677429716696446,0.03,2.08398814591284,-38.2251321804853,-41.6251321804853,1.2514982185678536,
49.48,-9.4,0.6230859126707231,0.16299483720525332,0.03,2.096887811229015,-32.24968126595382,-41.64968126595382,1.2514982185678514,
49.5,-11.6,0.6201472074522842,-0.4568653590491458,0.03,2.091010400792137,-29.736338359486098,-41.3363383594861,2,
49.52,-10.4,0.6050256980866174,-1.0552855775175298,0.03,2.0607673820608037,-30.10568348735231,-40.50568348735231,1.9999999999999853,
49.54,-7.5,0.5777391327839578,-1.6733709527484364,0.03,2.0061942514554847,-31.702854035738355,-39.202854035738355,1.9999999999999918,
49.56,-14.1,0.5387682949541329,-2.2237128302340476,0.03,1.9282525757958349,-23.331333712822747,-37.43133371282275,2,
49.58,-27.4,0.4911664436267571,-2.536472302503534,0.03,1.8330488731410832,-7.9446135141258765,-35.344613514125875,2,
49.6,-29.7,0.43929464720482864,-2.650707339689311,0.03,1.7293052802972264,-3.478890204451833,-33.17889020445183,1.9999999999999978,
49.62,-27.1,0.3855412388495942,-2.72463349583413,0.03,1.6217984635867575,-3.9137254100300645,-31.013725410030066,2,
49.64,-21.9,0.3299680051185095,-2.8326898772743396,0.03,1.5106519961245881,-6.891912733990882,-28.79191273399088,2,
49.66,-15.9,0.27157044298615407,-3.0070663359612055,0.03,1.3938568718598772,-10.545733134695693,-26.445733134695693,2,
49.68,-11,0.20908323310222918,-3.241654652431282,0.03,1.2688824520920274,-12.913098512311961,-23.91309851231196,1.9999999999999991,
49.7,-10.5,0.1418916259833227,-3.477506059459366,0.03,1.1344992378542145,-10.672042190496452,-21.17204219049645,2,
49.72,-11.6,0.07060740657373768,-3.650915881499135,0.03,0.9919307990350444,-6.668940013480464,-18.268940013480464,2,
49.74,-13,-0.0033063617988638213,-3.7404609557610144,0.03,0.8441032622898414,-2.2855674127075076,-15.285567412707508,2,
49.76,-13.7,-0.07820363604412724,-3.7492664687653274,0.03,0.6943087137993146,1.405016112276206,-12.294983887723793,2,
49.78,-9.7,-0.15301229750843026,-3.731599677664976,0.03,0.5446913908707085,0.36166299775897315,-9.338337002241026,2,
49.8,-9.3,-0.22731927228434573,-3.6990977999265695,0.03,0.39607744131887757,2.8885247760816553,-6.4114752239183455,2,
49.82,-12.2,-0.3001472353257729,-3.5836985042161444,0.03,0.2504215152360232,8.651404794960829,-3.5485952050391703,2,
49.84,-12.8,-0.36976045294963,-3.377623258169564,0.03,0.11119507998830902,11.956119809697176,-0.8438801903028246,2,
49.86,-12.4,-0.4347286917190098,-3.1192006187684154,0.03,-0.012379985859200353,13.886144130417689,1.4861441304176886,1.9020842828473226,
49.88,-11.2,-0.49432865390929015,-2.8407956002596193,0.03,-0.09111975829488062,13.954357720461928,2.754357720461929,1.3211379595224182,
49.9,-10.4,-0.5483014731861784,-2.5564863274291993,0.03,-0.162425298624021,14.476569562580057,4.076569562580056,1.3211379595224184,
49.92,-7.1,-0.5967482565141708,-2.288192005370056,0.03,-0.22643018309538965,12.352862643334301,5.252862643334302,1.3211379595224177,
49.94,-3.1,-0.6403360753952905,-2.070589882741907,0.03,-0.28401570519202474,9.407349619480584,6.3073496194805845,1.3211379595224177,
49.96,-0.3,-0.6800495049280343,-1.9007530705324784,0.03,-0.3364826244505512,7.576331601462276,7.276331601462276,1.3211379595224175,
49.98,-1.5,-0.7163398650362943,-1.7282829402935254,0.03,-0.38442719675431164,9.67068142243302,8.17068142243302,1.3211379595224182,
50,-4.7,-0.7485726147890842,-1.4949920349854628,0.03,-0.4270111059925092,13.658409108373224,8.958409108373225,1.3211379595224177,
50.02,-5.2,-0.7756273677546389,-1.2104832615700083,0.03,-0.4627541671208052,14.792468233172219,9.59246823317222,1.321137959522417,
50.04,2,-0.7975500861880617,-0.9817885817722642,0.03,-0.4917171026191218,8.076999746602178,10.076999746602178,1.321137959522418,
50.06,11,-0.8164282342596502,-0.9060262253865914,0.03,-0.5166577406419823,-0.5007641080348915,10.499235891965109,1.3211379595224184,
50.08,21.6,-0.8356610771310682,-1.0172580617552116,0.03,-0.5420669794289428,-10.62241952882712,10.977580471172882,1.3211379595224158,
50.1,25.8,-0.8584877861160758,-1.265412836745553,0.03,-0.5722242111600078,-14.19305797020702,11.60694202979298,1.321137959522418,
50.12,22.5,-0.8862247179681187,-1.5082803484587366,0.03,-0.6088685247104282,-10.093693201111325,12.406306798888675,1.3211379595224189,
50.14,15.6,-0.9176297234276299,-1.6322201974923833,0.03,-0.6503588695419972,-2.3002917022533484,13.299708297746651,1.3211379595224173,
50.16,10.9,-0.9501755145684743,-1.6223589165920476,0.03,-0.693356349640855,3.286419792286921,14.186419792286921,1.3211379595224173,
50.18,9.5,-0.981743387710612,-1.5344283976217248,0.03,-0.7350618651503213,5.506632104745348,15.006632104745348,1.3211379595224169,
50.2,10.1,-1.0113162029121932,-1.4228531225363834,0.03,-0.7741316338830718,5.650895403788789,15.750895403788789,1.3211379595224175,
50.22,10.3,-1.0385953656653344,-1.3050631527777443,0.03,-0.8101711713002367,6.12810157207511,16.42810157207511,1.3211379595224166,
50.24,8.1,-1.0631904778292487,-1.1544480636136873,0.03,-0.8426647075986955,8.933407344330584,17.033407344330584,1.3211379595224182,
50.26,6.2,-1.0842524466335814,-0.9517488168195771,0.03,-0.8704904740883765,11.336517335080444,17.536517335080443,1.3211379595224204,
50.28,0.1,-1.100374287333642,-0.6604352531864841,0.03,-0.8917896498146,17.794839028228864,17.894839028228866,1.3211379595224184,
50.3,-9.3,-1.109070272882827,-0.2091633017320087,0.03,-0.9032782464190867,27.332356117218673,18.032356117218672,1.3211379595224166,
50.32,-18.2,-1.1069179153570212,0.4243990543125812,0.03,-0.8989735313674752,36.023879487240315,17.823879487240315,2,
50.34,-26.8,-1.0904540398925944,1.2219884921300979,0.03,-0.8660457804386215,43.73506429451136,16.93506429451136,2,
50.36,-25.6,-1.0575472365219885,2.068691844930497,0.03,-0.8002321736974096,40.935270985528554,15.335270985528553,2,
50.38,-21,-1.0086712201940224,2.8189097878661142,0.03,-0.7024801410414776,34.086523308033165,13.086523308033165,2,
50.4,-22.5,-0.9456029857006762,3.4879136614685082,0.03,-0.5763436720547852,32.81386405220624,10.313864052206242,2,
50.42,-18.3,-0.8700255283928977,4.069832069309337,0.03,-0.4251887574392281,25.37797673187663,7.077976731876628,2,
50.44,-9.3,-0.7848116404446851,4.451556725511925,0.03,-0.2547609815428029,12.794488888382189,3.494488888382188,2,
50.46,-3.4,-0.6941837832582419,4.611228993132398,0.03,-0.07350526716991657,3.172737873665149,-0.2272621263348511,2,
50.48,1.1,-0.6020527472518603,4.601874607505757,0.03,0.07368439248450864,-4.108176436329201,-3.0081764363292005,1.5976121189414374,
50.5,1.7,-0.5111218469144434,4.491215426235935,0.03,0.19467358423555084,-6.95774169065304,-5.25774169065304,1.3305619025225541,
50.52,1.1,-0.42285750362833074,4.335218902375334,0.03,0.31211475676322475,-8.641910695407068,-7.5419106954070685,1.3305619025225546,
50.54,1.8,-0.33816913850356944,4.133617610100794,0.03,0.42479786898515187,-11.518218532046951,-9.71821853204695,1.3305619025225541,
50.56,5.2,-0.25834388588944196,3.8489076513119556,0.03,0.5310103089727488,-16.952777346836896,-11.752777346836897,1.330561902522554,
50.58,4,-0.18482063694343237,3.503417243289002,0.03,0.6288375429699907,-17.59626345545846,-13.596263455458459,1.3305619025225544,
50.6,-4.4,-0.11759747771903262,3.218898679150973,0.03,0.7182821176011847,-10.855592958344461,-15.255592958344462,1.3305619025225544,
50.62,-12.1,-0.05477686756701791,3.063162336050498,0.03,0.801868828162677,-4.718041351703063,-16.818041351703062,1.3305619025225541,
50.64,-17.2,0.005898201193126775,3.0043445399639706,0.03,0.882600763087862,-1.163738256949678,-18.363738256949677,1.3305619025225546,
50.66,-16.1,0.0654876457865008,2.9545999193734325,0.03,0.961888207856284,-3.8107238021041283,-19.91072380210413,1.3305619025225544,
50.68,-8.1,0.12286832302449782,2.7834678044262695,0.03,1.038236750930106,-13.302487692612145,-21.402487692612144,1.3305619025225552,
50.7,3.2,0.174616531011188,2.3913529942427467,0.03,1.1070909450010094,-25.908993325740113,-22.708993325740114,1.3305619025225546,
50.72,8.9,0.21659359987615195,1.8063538922536497,0.03,1.162944033612296,-32.59091687316958,-23.690916873169584,1.330561902522553,
50.74,13.6,0.24567410486300956,1.101696606432108,0.03,1.2016374456539258,-37.87481170898459,-24.274811708984586,1.3305619025225512,
50.76,16.6,0.25981759549151867,0.31265245641879835,0.03,1.220456235452905,-41.02960329234639,-24.429603292346386,1.3305619025225617,
50.78,20.2,0.2575358215861794,-0.5408298469527312,0.03,1.2158926876422265,-44.318627044806576,-24.118627044806576,1.9999999999999514,
50.8,25.6,0.23742706096176946,-1.4700462154882599,0.03,1.1756751663934066,-48.60300980874629,-23.00300980874629,2,
50.82,30.2,0.1980360747123793,-2.4690524094507547,0.03,1.0968931938946263,-51.29760958750319,-21.09760958750319,2,
50.84,31,0.13858785843144605,-3.4757692186425704,0.03,0.9779967613327598,-49.37407133167841,-18.374071331678408,1.9999999999999991,
50.86,23.4,0.06030466185094337,-4.352550439407697,0.03,0.8214303681717544,-38.30405074483426,-14.904050744834258,2,
50.88,5.2,-0.032188953126016655,-4.896811058288304,0.03,0.6364431382178344,-16.122011143226484,-10.922011143226484,2,
50.9,-7.5,-0.13166633740647332,-5.050927369757362,0.03,0.43748836965692106,0.7103799963207464,-6.789620003679254,2,
50.92,-12.4,-0.2316522700584931,-4.947665895444612,0.03,0.23751650435288152,9.615767434954233,-2.7842325650457678,2,
50.94,-12,-0.32834460135699123,-4.7215672344052,0.03,0.04413184175588525,12.994098668986977,0.9940986689869771,2,
50.96,-8.1,-0.4203330594982478,-4.477278579720455,0.03,-0.09151188686831135,11.434766799487607,3.334766799487607,1.4745733471899642,
50.98,-0.6,-0.5081311602522435,-4.302531495679112,0.03,-0.20641861333900152,6.039941604646662,5.439941604646663,1.3087609581971598,
51,0,-0.5928203457176261,-4.166387050859149,0.03,-0.31725651285761264,7.574502877349649,7.574502877349649,1.3087609581971595,
51.02,0,-0.6744265174364836,-3.9942301210266042,0.03,-0.42405948435118657,9.641190105904851,9.641190105904851,1.3087609581971595,
51.04,0,-0.7521872456420078,-3.781842699525807,0.03,-0.5258296895075573,11.597552044174867,11.597552044174867,1.3087609581971598,
51.06,0,-0.8253221302693354,-3.5316457632069604,0.03,-0.6215457711900574,13.422141587709794,13.422141587709794,1.3087609581971607,
51.08,0,-0.8931031424532717,-3.2464554551866733,0.03,-0.7102549136434793,15.096889214318924,15.096889214318924,1.3087609581971607,
51.1,0,-0.9548620236342654,-2.9294326629126917,0.03,-0.7910825261551011,16.605390013079248,16.605390013079248,1.3087609581971595,
51.12,0,-1.009996832148056,-2.5840481884663578,0.03,-0.8632408109756264,17.933057431554147,17.933057431554147,1.308760958197159,
51.14,0,-1.0579777638718206,-2.2140449839101204,0.03,-0.9260363811536132,19.067263024069607,19.067263024069607,1.3087609581971587,
51.16,0,-1.0983521917350996,-1.8233978024177664,0.03,-0.9788768560506202,19.997455125165782,19.997455125165782,1.3087609581971598,
51.18,0,-1.1307488767377634,-1.4162706978486055,0.03,-1.0212763725571181,20.715255331750313,20.715255331750313,1.3087609581971613,
51.2,0,-1.1548813119684482,-0.9969728252198652,0.03,-1.0528599616132601,21.21453193112372,21.21453193112372,1.3087609581971589,
51.22,0,-1.1705501703141648,-0.5699130093517798,0.03,-1.0733667516756555,21.49144965568482,21.49144965568482,1.3087609581971538,
51.24,0,-1.1776448360317622,-0.1395535624079841,0.03,-1.0826519731783069,21.54449503869475,21.54449503869475,1.3087609581971558,
51.26,0,-1.1761450483205018,0.2895323335340024,0.03,-1.0796523977557861,21.364094555503893,21.364094555503893,2,
51.28,0,-1.1661372680311832,0.7112456953978545,0.03,-1.059636837177149,20.807241630881325,20.807241630881325,2,
51.3,0,-1.1478390425170755,1.1185768560129135,0.03,-1.0230403861489334,19.925874430624578,19.925874430624578,2,
51.32,0,-1.1216012691131212,1.5052004843825184,0.03,-0.9705648393410249,18.736488406335916,18.736488406335916,2,
51.34,0,-1.0878975938899096,1.8651670379386474,0.03,-0.9031574888946017,17.260166949276982,17.260166949276982,2,
51.36,0,-1.0473159998738206,2.1929923636702617,0.03,-0.8219943008624238,15.522365623884452,15.522365623884452,2,
51.38,0,-1.0005486682255968,2.4837408011521114,0.03,-0.7284596375659762,13.552478124300514,13.552478124300514,2,
51.4,0,-0.9483802701174147,2.733099009666108,0.03,-0.6241228413496118,11.38334272709914,11.38334272709914,2,
51.42,0,-0.8916748858467398,2.9374394174013796,0.03,-0.5107120728082621,9.050698046428028,9.050698046428028,2,
51.44,0,-0.8313617679874737,3.093872368525227,0.03,-0.39008583708973,6.5925970659567135,6.5925970659567135,2,
51.46,0,-0.7684201820092207,3.2002862293000818,0.03,-0.2642026651332239,4.0487890115287835,4.0487890115287835,2,
51.48,0,-0.7038635706156017,3.2553749100618252,0.03,-0.13508944234598586,1.4600790646455477,1.4600790646455477,2,
51.5,0,-0.6387232968887014,3.2586524626281954,0.03,-0.004808894892185389,-1.132323808008535,-1.132323808008535,2,
51.52,0,-0.5739291907206125,3.2207581541806887,0.03,0.08329456981255347,-2.6571070367421536,-2.6571070367421536,1.3597450434176963,
51.54,0,-0.5102112758443184,3.151033333448729,0.03,0.1683624547423785,-4.315375036453815,-4.315375036453815,1.3350701305116615,
51.56,0,-0.44821491699026067,3.04860255195704,0.03,0.25113194164891306,-5.9277031127151,-5.9277031127151,1.335070130511661,
51.58,0,-0.388582402504211,2.9146488966479267,0.03,0.33074553054654193,-7.4676624181962,-7.4676624181962,1.3350701305116615,
51.6,0,-0.331928133403908,2.7507780133823787,0.03,0.4063829529883263,-8.919425908358608,-8.919425908358608,1.3350701305116615,
51.62,0,-0.2788313380874892,2.5589015182594967,0.03,0.47727089844116843,-10.26822360392957,-10.26822360392957,1.3350701305116615,
51.64,0,-0.2298301762887059,2.341214661618837,0.03,0.5426908859190931,-11.500462060136384,-11.500462060136384,1.3350701305116606,
51.66,0,-0.18541631530442845,2.100171436808907,0.03,0.6019865050998991,-12.60386042085665,-12.60386042085665,1.3350701305116612,
51.68,0,-0.1460300297991141,1.8384571137225283,0.03,0.6545699584298487,-13.5675718877812,-13.5675718877812,1.33507013051166,
51.7,0,-0.11205587364557869,1.5589585016310146,0.03,0.6999278395197728,-14.38228932137018,-14.38228932137018,1.3350701305116617,
51.72,0,-0.08381896594078649,1.2647322688482054,0.03,0.7376260915744555,-15.040333956910718,-15.040333956910718,1.3350701305116623,
51.74,0,-0.06158192659987053,0.9589716652433897,0.03,0.767314098589525,-15.535726403570852,-15.535726403570852,1.3350701305116597,
51.76,0,-0.04554248986398915,0.6449720083447488,0.03,0.7887278714858317,-15.864239286293245,-15.864239286293245,1.3350701305116581,
51.78,0,-0.035831816734512946,0.32609530460287167,0.03,0.8016923011281576,-16.023431087894462,-16.023431087894462,1.335070130511665,
51.8,0,-0.03251351985371598,0.005734383476824978,0.03,0.8061224601778796,-16.01266102471021,-16.01266102471021,1.335070130511645,
51.82,0,-0.035579432683912594,-0.3123256664964864,0.03,0.7999906345174863,-15.79334397262093,-15.79334397262093,2,
51.84,0,-0.04493568721295116,-0.6232997864073702,0.03,0.7812781254594092,-15.304068018467447,-15.304068018467447,1.9999999999999956,
51.86,0,-0.06038976285002571,-0.9221077773000848,0.03,0.7503699741852601,-14.576731070804005,-14.576731070804005,2,
51.88,0,-0.08165205962978195,-1.2041219006755388,0.03,0.7078453806257476,-13.624681266741385,-13.624681266741385,1.999999999999998,
51.9,0,-0.10834342891108574,-1.465015027454841,0.03,0.6544626420631401,-12.464631411188831,-12.464631411188831,1.999999999999999,
51.92,0,-0.14000183791296608,-1.700825872733195,0.03,0.5911458240593794,-11.116453116646584,-11.116453116646584,1.9999999999999991,
51.94,0,-0.1760902846533963,-1.9080188013098254,0.03,0.518968930578519,-9.602839741016453,-9.602839741016453,2,
51.96,0,-0.21600583735170867,-2.0835364685214115,0.03,0.43913782518189426,-7.948926980142141,-7.948926980142141,2,
51.98,0,-0.2590896471936073,-2.224844515668451,0.03,0.35297020549809704,-6.181877734561842,-6.181877734561842,2,
52,0,-0.30463776908777046,-2.3299676737478667,0.03,0.2618739617097707,-4.33043807337971,-4.33043807337971,2,
52.02,0,-0.3519126135222964,-2.397516769704733,0.03,0.16732427284071877,-2.424471522306903,-2.424471522306903,2,
52.04,0,-0.40015484398773266,-2.4267062768388907,0.03,0.07083981190984628,-0.49447919110887384,-0.49447919110887384,2,
52.06,0,-0.44861714419176374,-2.4195237435642145,0.03,-0.017253044283803507,1.2127325185765074,1.2127325185765074,1.81776052359814,
52.08,0,-0.496652677566235,-2.384029593882911,0.03,-0.08079652937378663,2.336682449553871,2.336682449553871,1.3228433333843996,
52.1,0,-0.5437440567520135,-2.3251083246949444,0.03,-0.14309104638957065,3.555444469242755,3.555444469242755,1.3228433333843994,
52.12,0,-0.5894176784542492,-2.242253845528614,0.03,-0.20351009236989412,4.730003447390281,4.730003447390281,1.3228433333843994,
52.14,0,-0.6332049581604177,-2.1364741250882346,0.03,-0.26143380341623706,5.847968596647663,5.847968596647663,1.322843333384399,
52.16,0,-0.674659843632908,-2.0090144221608046,0.03,-0.31627212229973467,6.898001696095318,6.898001696095318,1.3228433333843992,
52.18,0,-0.7133633774291445,-1.8613389574628496,0.03,-0.3674708339605039,7.869544773700189,7.869544773700189,1.3228433333843994,
52.2,0,-0.7489279096520542,-1.6951142648281254,0.03,-0.41451713831651477,8.75292448977224,8.75292448977224,1.3228433333843996,
52.22,0,-0.781000957717814,-1.5121905417478523,0.03,-0.45694475613162244,9.539447818255086,9.539447818255086,1.3228433333844,
52.24,0,-0.8092686750805703,-1.314581194527784,0.03,-0.49433851759493913,10.22148690375174,10.22148690375174,1.3228433333843999,
52.26,0,-0.8334588950537514,-1.1044408027903159,0.03,-0.5263383888195639,10.792552269995085,10.792552269995085,1.3228433333844005,
52.28,0,-0.853343720513975,-0.8840417432320447,0.03,-0.5526428976151331,11.247353685832033,11.247353685832033,1.3228433333844005,
52.3,0,-0.8687416351972316,-0.655749725093608,0.03,-0.5730119264019008,11.581848128011641,11.581848128011641,1.3228433333843994,
52.32,0,-0.8795191174444702,-0.4219984996302538,0.03,-0.5872688469433291,11.793274418323769,11.793274418323769,1.3228433333844016,
52.34,0,-0.8855917426292024,-0.18526401884296184,0.03,-0.5953019786850943,11.880173660405429,11.880173660405429,1.3228433333843927,
52.36,0,-0.8869247656636099,0.05196171540221323,0.03,-0.5970653593194081,11.842399764112079,11.842399764112079,1.3228433333843788,
52.38,0,-0.8835380606866954,0.28670878228922797,0.03,-0.590291949365579,11.632306924589397,11.632306924589397,2,
52.4,0,-0.8755179355978766,0.5153037265926479,0.03,-0.5742516991879415,11.227187505752594,11.227187505752594,2,
52.42,0,-0.8630243640358712,0.7340534296078873,0.03,-0.5492645560639308,10.647782795771343,10.647782795771343,2,
52.44,0,-0.8462880578435918,0.9395771896200482,0.03,-0.515791943679372,9.904593205444737,9.904593205444737,2,
52.46,0,-0.8256049969258733,1.1287289021518039,0.03,-0.4744258218439349,9.010578047730831,9.010578047730831,2,
52.48,0,-0.8013312629862233,1.298644491813199,0.03,-0.4258783539646348,7.980980918408675,7.980980918408675,2,
52.5,0,-0.7738769678466821,1.4467850221409155,0.03,-0.37096976368555257,6.833072114362988,6.833072114362988,2,
52.52,0,-0.743699374112798,1.5709743512474934,0.03,-0.3106145762177842,5.585860796294802,5.585860796294802,2,
52.54,0,-0.7112953228233717,1.669430777695131,0.03,-0.2458064736389317,4.259781848468958,4.259781848468958,2,
52.56,0,-0.6771930928276629,1.7407922218757537,0.03,-0.17760201364751416,2.8763625695933124,2.8763625695933124,2,
52.58,0,-0.6419438246723596,1.784134593654582,0.03,-0.1071034773369074,1.4578746082895284,1.4578746082895284,2,
52.6,0,-0.606112647663529,1.7989831072284808,0.03,-0.035441123319246315,0.02697674910033862,0.02697674910033862,2,
52.62,0,-0.5702404441951899,1.7882372396054331,0.03,0.02442155417318781,-1.101563511405103,-1.101563511405103,1.6687761471153872,
52.64,0,-0.5347835196590534,1.7574552140082254,0.03,0.07212595537826813,-1.9766390483156713,-1.9766390483156713,1.3454184712625457,
52.66,0,-0.5001208467768047,1.7088120742166466,0.03,0.11876175573737682,-2.8876749308422047,-2.8876749308422047,1.3454184712625454,
52.68,0,-0.46660963360564833,1.6423092428989847,0.03,0.16384836093226726,-3.7626082009239905,-3.7626082009239905,1.345418471262545,
52.7,0,-0.4345989265179562,1.5587614658702336,0.03,0.20691615752622317,-4.5921695019511235,-4.5921695019511235,1.3454184712625452,
52.72,0,-0.4044196962509826,1.4591615608271191,0.03,0.24751985137589508,-5.367821002360317,-5.367821002360317,1.3454184712625459,
52.74,0,-0.3763814122298863,1.3446668412825111,0.03,0.28524307660038356,-6.081650952100482,-6.081650952100482,1.3454184712625463,
52.76,0,-0.35076888583143384,1.2165857985627344,0.03,0.31970264271256105,-6.726453319877195,-6.726453319877195,1.345418471262545,
52.78,0,-0.3278393951954653,1.0763632650341226,0.03,0.35055240295083473,-7.2958000329839745,-7.2958000329839745,1.3454184712625463,
52.8,0,-0.3078201203487217,0.9255642196402377,0.03,0.37748670511092525,-7.784104506404516,-7.784104506404516,1.3454184712625465,
52.82,0,-0.2909059139903353,0.7658564161984036,0.03,0.40024339077224474,-8.186675837778894,-8.186675837778894,1.3454184712625463,
52.84,0,-0.2772574295651144,0.598992026323682,0.03,0.4186063138226761,-8.499763149693269,-8.499763149693269,1.3454184712625474,
52.86,0,-0.26699962432047625,0.42678849814013087,0.03,0.4324073544734261,-8.72058966866184,-8.72058966866184,1.3454184712625468,
52.88,0,-0.26022065085905705,0.2511088480017884,0.03,0.4415279105846181,-8.847375345172408,-8.847375345172408,1.3454184712625474,
52.9,0,-0.2569711468227576,0.07384155562815573,0.03,0.44589985333749754,-8.879353892190858,-8.879353892190858,1.3454184712625465,
52.92,0,-0.2572640496534645,-0.10313183869884349,0.03,0.4453140476760838,-8.817985540509063,-8.817985540509063,2,
52.94,0,-0.26106859196736665,-0.2773223926913715,0.03,0.4377049630482795,-8.601069858743735,-8.601069858743735,2,
52.96,0,-0.2683001379636599,-0.44583220693795705,0.03,0.42324187105569294,-8.249911565914822,-8.249911565914822,2,
52.98,0,-0.2788188853941063,-0.6060425361066799,0.03,0.40220437619480015,-7.771121350957461,-7.771121350957461,2,
53,0,-0.2924341696109663,-0.7554858855793211,0.03,0.3749738077610802,-7.173213596306657,-7.173213596306657,2,
53.02,0,-0.30890786063422593,-0.8918832167466436,0.03,0.34202642571456093,-6.466519520425601,-6.466519520425601,2,
53.04,0,-0.32795847799163746,-1.0131785189945068,0.03,0.30392519099973786,-5.663010704360725,-5.663010704360725,2,
53.06,0,-0.34926595922250614,-1.1175696040923606,0.03,0.2613102285380005,-4.776097805424642,-4.776097805424642,2,
53.08,0,-0.37247700189027383,-1.2035346626844095,0.03,0.21488814320246513,-3.820408053780235,-3.820408053780235,2,
53.1,0,-0.39721089046979896,-1.2698541952681008,0.03,0.16542036604341487,-2.811545204588913,-2.811545204588913,2,
53.12,0,-0.4230657124823252,-1.3156280059845247,0.03,0.11371072201836235,-1.7658358670534635,-1.7658358670534635,2,
53.14,0,-0.44962486282046615,-1.3402870278295738,0.03,0.06059242134208048,-0.700066317451444,-0.700066317451444,2,
53.16,0,-0.4764637314110815,-1.3435998312319628,0.03,0.006914684160849782,0.36878597721254014,0.36878597721254014,2,
53.18,0,-0.5031950999820253,-1.329537025862412,0.03,-0.03096136546369165,1.0374945597425524,1.0374945597425524,1.4169139722128408,
53.2,0,-0.5295109947123972,-1.302052447174785,0.03,-0.06596931883965755,1.710963309020154,1.710963309020154,1.3302969074261528,
53.22,0,-0.5551433879155354,-1.2611868731390476,0.03,-0.1000680122477235,2.3755940945535783,2.3755940945535783,1.3302969074261524,
53.24,0,-0.579828442511912,-1.2073185864986116,0.03,-0.13290646403692902,3.01123456949002,3.01123456949002,1.3302969074261521,
53.26,0,-0.603312556614208,-1.1410928237309885,0.03,-0.16414730840085628,3.611341707272293,3.611341707272293,1.3302969074261524,
53.28,0,-0.6253562962586344,-1.063281140711657,0.03,-0.193472027077944,4.169826594660865,4.169826594660865,1.3302969074261521,
