t,ytt,xt,x,xtt,xtt+ytt,f,h,K,
9.16,-14.5,0.44402451900927337,-0.22265296520237166,26.191564614386337,11.691564614386337,-0.4453059304047433,0.03,2,
9.18,-25.2,1.061420116032022,-0.2075985188519587,35.54799508788854,10.347995087888538,-0.4151970377039174,0.03,2,
9.2,-26.8,1.7352051572386575,-0.17963226611925193,31.83050903277501,5.030509032775008,-0.35926453223850385,0.03,2,
9.22,-11.6,2.1467046797030505,-0.14081316774983485,9.319443213664284,-2.2805567863357155,-0.2816263354996697,0.03,2,
9.24,-0.3,2.238807456281948,-0.09695804638998487,-0.10916555577449483,-0.4091655557744948,-0.19391609277996974,0.03,2,
9.26,3.4,2.198000577296208,-0.0525899660542033,-3.9715223427995108,-0.5715223427995109,-0.1051799321084066,0.03,2,
9.28,-3.7,2.209578046965447,-0.008514179811586751,5.129269309723433,1.4292693097234332,-0.017028359623173506,0.03,2,
9.3,-16.5,2.4281940272894675,0.03786354093096239,16.732328722678588,0.23232872267858795,0.07572708186192478,0.03,2,
9.32,-18.4,2.7116385870198405,0.08926186707405548,11.612127250358732,-6.7878727496412665,0.17852373414811096,0.03,2,
9.34,-16.1,2.898932692652868,0.14536757987078255,7.117283312943973,-8.982716687056028,0.2907351597415651,0.03,2,
9.36,-6.7,2.894522837693489,0.20330213517424614,-7.558268808881857,-14.258268808881857,0.4066042703484923,0.03,2,
9.38,0.3,2.6747061025418546,0.2589944245765996,-14.42340470628158,-14.12340470628158,0.5179888491531992,0.03,2,
9.4,-0.6,2.4009220516051424,0.3097507061180696,-12.955000387389639,-13.555000387389638,0.6195014122361392,0.03,2,
9.42,1.9,2.078860152063163,0.35454852815475263,-19.251189566808268,-17.35118956680827,0.7090970563095053,0.03,2,
9.44,7.4,1.6253521891597682,0.391590651566982,-26.09960672353123,-18.699606723531232,0.783181303133964,0.03,2,
9.46,5.8,1.1427415815837119,0.41927158927441677,-22.161454034074385,-16.361454034074384,0.8385431785488335,0.03,2,
9.48,-5.2,0.8309112747335337,0.4390081178375892,-9.02157665094343,-14.22157665094343,0.8780162356751784,0.03,2,
9.5,-17.8,0.7671505471934011,0.4549887360568586,2.6455038969301814,-15.15449610306982,0.9099774721137172,0.03,2,
9.52,-22.9,0.8355383577288262,0.47101562510608086,4.193277156612326,-18.706722843387674,0.9420312502121617,0.03,2,
9.54,-22.5,0.897291013367357,0.4883439188170427,1.981988407240748,-20.51801159275925,0.9766878376340854,0.03,2,
9.56,-13.7,0.8129841168983502,0.5054466701196997,-10.412678054141427,-24.112678054141426,1.0108933402393994,0.03,2,
9.58,-4,0.5132404802944144,0.5187089160916274,-19.561685606252148,-23.561685606252148,1.0374178321832548,0.03,2,
9.6,-1.9,0.12931124298264052,0.5251344333243979,-18.831238124925235,-20.731238124925234,1.0502688666487958,0.03,2,
9.62,4.6,-0.33623254083543075,0.52306522034587,-27.723140256881894,-23.123140256881896,1.04613044069174,0.03,2,
9.64,11.3,-0.9365293487058293,0.5103376014504575,-32.30654053015795,-21.006540530157952,1.020675202900915,0.03,2,
9.66,10.7,-1.5361552906376663,0.48561075505702256,-27.65605366302574,-16.95605366302574,0.9712215101140451,0.03,2,
9.68,4.7,-1.9991129335602478,0.45025807281504343,-18.639710629232404,-13.939710629232405,0.9005161456300869,0.03,2,
9.7,-1.9,-2.2883277279309175,0.4073836662001318,-10.28176880783456,-12.18176880783456,0.8147673324002636,0.03,2,
9.72,4.8,-2.5919023453933026,0.35858136546688957,-20.075692938403947,-15.275692938403946,0.7171627309337791,0.03,2,
9.74,11.5,-3.0132498163247554,0.302529843849709,-22.059054154741325,-10.559054154741325,0.605059687699418,0.03,2,
9.76,1.6,-3.269329521196357,0.23970405047449786,-3.548916332418834,-1.9489163324188339,0.4794081009489957,0.03,2,
9.78,-4.1,-3.2974201340527776,0.1740365539220065,0.7398550467768072,-3.3601449532231924,0.348073107844013,0.03,2,
9.8,-9.6,-3.1872362789565334,0.1091899897919134,10.278530462847613,0.678530462847613,0.2183799795838268,0.03,2,
9.82,-10.2,-2.9792140204884516,0.04752548679746355,10.52369538396054,0.32369538396054054,0.0950509735949271,0.03,2,
9.84,-7.4,-2.7791100193901834,-0.010057753601322798,9.486704725866296,2.086704725866296,-0.0201155072026456,0.03,2,
9.86,-15.5,-2.4451264040912797,-0.062300117836137425,23.91165680402406,8.411656804024059,-0.12460023567227485,0.03,2,
9.88,-22.3,-1.9099002387039579,-0.10585038426408981,29.610959734708132,7.310959734708131,-0.21170076852817962,0.03,2,
9.9,-18.8,-1.3768518358960664,-0.13871790501009004,23.693880546081008,4.893880546081007,-0.2774358100201801,0.03,2,
9.92,-8.3,-1.0174924295393746,-0.16266134766444446,12.242060089588172,3.9420600895881712,-0.3253226953288889,0.03,2,
9.94,1.3,-0.8532497312857452,-0.18136876927269563,4.182209735774762,5.482209735774762,-0.36273753854539126,0.03,2,
9.96,1.3,-0.7296219895687123,-0.1971974864812402,8.180564435928533,9.480564435928533,-0.3943949729624804,0.03,2,
9.98,-10.9,-0.40681006816960325,-0.20856180705862337,24.10062770398237,13.200627703982368,-0.41712361411724674,0.03,2,
10,-20.3,0.13998520092155692,-0.21123005573110384,30.578899205133645,10.278899205133644,-0.4224601114622077,0.03,2,
10.02,-19.3,0.7012638771325312,-0.20281756495056297,25.54896841596378,6.24896841596378,-0.40563512990112593,0.03,2,
10.04,-16.6,1.1792210397788103,-0.18401271578144957,22.246747848664114,5.646747848664113,-0.36802543156289913,0.03,2,
10.06,-17.3,1.6272879357911745,-0.1559476260257497,22.559941752572293,5.259941752572292,-0.3118952520514994,0.03,2,
10.08,-4.6,1.8761456091636002,-0.12091329057620197,2.325825584670273,-2.2741744153297265,-0.24182658115240394,0.03,2,
10.1,15.7,1.6994161678055977,-0.08515767280650997,-19.998769720470523,-4.298769720470524,-0.17031534561301995,0.03,2,
10.12,25.3,1.2418002163936612,-0.05574550896451738,-25.762825420723107,-0.4628254207231066,-0.11149101792903476,0.03,2,
10.14,19.9,0.8185320170300516,-0.03514218663028026,-16.56399451563785,3.336005484362147,-0.07028437326056051,0.03,2,
10.16,7.1,0.6247088315956335,-0.020709778144023406,-2.8183240278039543,4.281675972196045,-0.04141955628804681,0.03,2,
10.18,-5.5,0.6830036831318538,-0.007632652996748533,8.64780918142598,3.1478091814259805,-0.015265305993497066,0.03,2,
10.2,-5.5,0.8004900297988304,0.00720228413255831,3.10082548527169,-2.39917451472831,0.01440456826511662,0.03,2,
10.22,11.2,0.642730156296822,0.021634485993514835,-18.876812835472535,-7.676812835472536,0.04326897198702967,0.03,2,
10.24,17.3,0.26605623157534236,0.03072234987223648,-18.790579636675425,-1.4905796366754238,0.06144469974447296,0.03,2,
10.26,9.5,0.0010249299198279993,0.03339316148718819,-7.712550528876013,1.7874494711239874,0.06678632297437638,0.03,2,
10.28,5.7,-0.14194428084690874,0.03198396797791739,-6.5843705477976595,-0.8843705477976593,0.06396793595583478,0.03,2,
10.3,1.4,-0.21481073534462408,0.02841641781600206,-0.7022749019738734,0.6977250980261265,0.05683283563200412,0.03,2,
10.32,5.7,-0.309297432334999,0.02317533613920583,-8.746394797063619,-3.046394797063619,0.04635067227841166,0.03,2,
10.34,5.7,-0.4463637730283875,0.015618724085571967,-4.960239272275223,0.7397607277247769,0.031237448171143933,0.03,2,
10.36,-1.5,-0.454126952163505,0.006613816833653042,4.1839213587634685,2.6839213587634685,0.013227633667306084,0.03,2,
10.38,2.5,-0.4584794955353164,-0.0025122476433351716,-4.619175695944609,-2.119175695944609,-0.005024495286670344,0.03,2,
10.4,17.8,-0.7221647470885528,-0.014318690069573864,-21.74934945937903,-3.949349459379029,-0.02863738013914773,0.03,2,
10.42,28.4,-1.2221444896287557,-0.03376178243674695,-28.248624794641252,0.1513752053587467,-0.0675235648734939,0.03,2,
10.44,22,-1.6505489561993278,-0.06248871689502778,-14.591821862415957,7.408178137584043,-0.12497743379005556,0.03,2,
10.46,5,-1.737730127684478,-0.09637150773386584,5.8737047139009375,10.873704713900938,-0.19274301546773168,0.03,2,
10.48,-7.8,-1.506115515472387,-0.12880996416543447,17.287756507308167,9.487756507308166,-0.25761992833086894,0.03,2,
10.5,-0.2,-1.2998054743216299,-0.15686917406337464,3.343247607767558,3.1432476077675577,-0.3137383481267493,0.03,2,
10.52,10.9,-1.3187298525507813,-0.18305452733209876,-5.235685430682698,5.664314569317303,-0.3661090546641975,0.03,2,
10.54,8.7,-1.3428909209903666,-0.20967073506751024,2.819578586724167,11.519578586724165,-0.4193414701350205,0.03,2,
10.56,9.1,-1.3100479926832662,-0.23620012420424658,0.46471424398585714,9.564714243985858,-0.47240024840849315,0.03,2,
10.58,20.7,-1.4383603519186323,-0.26368420765026557,-13.295950167522474,7.404049832477526,-0.5273684153005311,0.03,2,
10.6,29,-1.7453490136125256,-0.29552130130557713,-17.402916001866856,11.597083998133144,-0.5910426026111543,0.03,2,
10.62,12.4,-1.822139108611042,-0.33119618252781285,9.723906502015236,22.123906502015238,-0.6623923650556257,0.03,2,
10.64,-11.5,-1.3859060457166117,-0.3632766340710894,33.899399787427775,22.399399787427775,-0.7265532681421788,0.03,2,
10.66,-27.6,-0.574938675234529,-0.3828850812806008,47.1973372607805,19.5973372607805,-0.7657701625612016,0.03,2,
10.68,-25.2,0.27509804410340366,-0.38588348759191204,37.80633467301278,12.606334673012778,-0.7717669751838241,0.03,2,
10.7,-6.5,0.7941472247673736,-0.37519103490320427,14.098583393384219,7.598583393384219,-0.7503820698064085,0.03,2,
10.72,7.8,0.9582819657458195,-0.35766674299807233,2.3148907044603675,10.114890704460368,-0.7153334859961447,0.03,2,
10.74,20.7,0.860776503525549,-0.33947615830535866,-12.065436926487413,8.634563073512586,-0.6789523166107173,0.03,2,
10.76,27.5,0.5760972307214587,-0.3251074209628886,-16.402490353921625,11.097509646078375,-0.6502148419257772,0.03,2,
10.78,30.4,0.22355569828527272,-0.31711089167282125,-18.85166288969697,11.548337110303027,-0.6342217833456425,0.03,2,
10.8,26.8,-0.09053003487933398,-0.31578063503876186,-12.5569104267637,14.2430895732363,-0.6315612700775237,0.03,2,
10.82,9.9,-0.12700190307365725,-0.3179559544182918,8.909723607331372,18.80972360733137,-0.6359119088365836,0.03,2,
10.84,-11.9,0.26781916661506955,-0.3165477817828776,30.572383361541306,18.672383361541307,-0.6330955635657552,0.03,2,
10.86,-26.6,0.9856040306776214,-0.3040135498099507,41.206103044713885,14.606103044713883,-0.6080270996199014,0.03,2,
10.88,-29.5,1.7846798104878117,-0.2763107113982964,38.70147493630515,9.201474936305146,-0.5526214227965928,0.03,2,
10.9,-31.1,2.559575127793102,-0.23286816201548724,38.78805679422386,7.688056794223861,-0.4657363240309745,0.03,2,
10.92,-25.5,3.217398127445288,-0.17509842946310333,26.994243170994714,1.4942431709947144,-0.35019685892620667,0.03,2,
10.94,-11.9,3.5715567127599317,-0.10720888106105113,8.42161536046967,-3.478384639530331,-0.21441776212210226,0.03,2,
10.96,4.3,3.5466896230129574,-0.03602641770332224,-10.90832433516708,-6.60832433516708,-0.07205283540664448,0.03,2,
10.98,19,3.165172816246879,0.031092206689276126,-27.24335634144073,-8.24335634144073,0.06218441337855224,0.03,2,
11,21.5,2.6237160285508874,0.08898109513725379,-26.902322428158435,-5.402322428158435,0.17796219027450755,0.03,1.9999999999999998,
11.02,15.5,2.147025201323804,0.1366885074360007,-20.766760294549904,-5.266760294549904,0.2733770148720014,0.03,2,
11.04,5,1.8360111521211908,0.17651887097045066,-10.334644625711428,-5.334644625711428,0.3530377419409013,0.03,2,
11.06,1,1.6265983064248768,0.21114496555591133,-10.606639943919975,-9.606639943919975,0.42228993111182267,0.03,2,
11.08,-3.4,1.4620315819098282,0.2420312644392584,-5.850032507584889,-9.250032507584889,0.4840625288785168,0.03,2,
11.1,-8.1,1.3772373274954892,0.27042395353331156,-2.629392933849008,-10.729392933849008,0.5408479070666231,0.03,2,
11.12,-9.5,1.3170443755945118,0.29736677056421157,-3.389902256248732,-12.889902256248732,0.5947335411284231,0.03,2,
11.14,-9.8,1.2430005924886347,0.32296722024504304,-4.014476054338989,-13.81447605433899,0.6459344404900861,0.03,2,
11.16,-8.6,1.136089685764616,0.3467581230275756,-6.676614618062878,-15.276614618062878,0.6935162460551512,0.03,2,
11.18,13.3,0.6983998304061354,0.3651030181892831,-37.09237091778519,-23.79237091778519,0.7302060363785662,0.03,2,
11.2,26.2,-0.0987757694007031,0.3710992587993374,-42.625189062898656,-16.425189062898657,0.7421985175986748,0.03,2,
11.22,19.6,-0.8237345752178719,0.3618741553531517,-29.870691518818212,-10.27069151881821,0.7237483107063034,0.03,2,
11.24,12.9,-1.3604683027737794,0.34003212657323517,-23.80268123677255,-10.90268123677255,0.6800642531464703,0.03,2,
11.26,14.4,-1.8592521491585707,0.30783492205391166,-26.075703401706583,-11.675703401706583,0.6156698441078233,0.03,2,
11.28,18,-2.393512118876794,0.26530727937355797,-27.35029357011575,-9.350293570115749,0.5306145587471159,0.03,2,
11.3,13.8,-2.8426070559616137,0.21294608762517386,-17.559200138366215,-3.7592001383662144,0.4258921752503477,0.03,2,
11.32,5.2,-3.0765660232843737,0.15375435683271402,-5.836696593909795,-0.6366965939097948,0.30750871366542804,0.03,2,
11.34,5,-3.2013894965421565,0.09097480163444871,-6.645650731868474,-1.645650731868474,0.18194960326889742,0.03,2,
11.36,9.7,-3.3592721835664956,0.025368184833362194,-9.142617970565436,0.5573820294345637,0.0507363696667244,0.03,2,
11.38,8,-3.469017331365362,-0.04291471031595639,-1.8318968093211914,6.168103190678808,-0.08582942063191276,0.03,2,
11.4,7.9,-3.49458464912672,-0.11255073012087723,-0.7248349668146433,7.175165033185357,-0.22510146024175445,0.03,2,
11.42,8.6,-3.484634656531981,-0.18234292317746423,1.7198342262885553,10.319834226288554,-0.36468584635492846,0.03,2,
11.44,8.5,-3.420817291613498,-0.251397442658919,4.661902265559786,13.161902265559785,-0.502794885317838,0.03,2,
11.46,2,-3.212803555382543,-0.3177336511288794,16.139471357535687,18.139471357535687,-0.6354673022577588,0.03,2,
11.48,-2.9,-2.83698643058675,-0.37823155098857236,21.44224112204367,18.54224112204367,-0.7564631019771447,0.03,2,
11.5,-5.9,-2.3628044942671655,-0.4302294602371115,25.975952509914762,20.075952509914764,-0.860458920474223,0.03,2,
11.52,-11.4,-1.7667457531390973,-0.4715249627111741,33.629921602892054,22.229921602892055,-0.9430499254223482,0.03,2,
11.54,-15.4,-1.0596425503461329,-0.4997888457460264,37.0803986764044,21.6803986764044,-0.9995776914920528,0.03,2,
11.56,-16.1,-0.32154333777845745,-0.5136007046272723,36.72952258036314,20.629522580363137,-1.0272014092545445,0.03,2,
11.58,-12.9,0.3624070363957801,-0.513192067641099,31.665514837060613,18.765514837060614,-1.026384135282198,0.03,2,
11.6,-13.9,1.016100806114529,-0.49940698921599597,33.70386213481428,19.80386213481428,-0.9988139784319919,0.03,2,
11.62,-18.3,1.7219098543801774,-0.4720268826110489,36.877042691750574,18.577042691750574,-0.9440537652220978,0.03,2,
11.64,-8.5,2.2807181437619075,-0.4320006026296281,19.003786246422454,10.503786246422454,-0.8640012052592562,0.03,2,
11.66,-0.3,2.5868289826823423,-0.38332513136518553,11.607297645621033,11.307297645621032,-0.7666502627303711,0.03,2,
11.68,-3.4,2.8594224245715005,-0.3288626172926471,15.652046543294798,12.252046543294798,-0.6577252345852942,0.03,2,
11.7,-16.2,3.29818960752213,-0.2672864969717108,28.22467175176815,12.02467175176815,-0.5345729939434216,0.03,2,
11.72,-31.6,3.982177897923499,-0.1944828219172545,40.174157288368725,8.574157288368724,-0.388965643834509,0.03,2,
11.74,-37.3,4.761750256829787,-0.10704354036972162,37.78307860226006,0.4830786022600648,-0.21408708073944324,0.03,2,
11.76,-29,5.347914424821813,-0.005946893553205622,20.833338196942464,-8.166661803057536,-0.01189378710641123,0.03,2,
11.78,-16.7,5.595806043607277,0.10349031113108528,3.955823681604045,-12.744176318395954,0.2069806222621706,0.03,2,
11.8,-4.9,5.5151889495849895,0.21460026106300795,-12.017533083832857,-16.917533083832858,0.4292005221260159,0.03,1.9999999999999998,
11.82,-5.8,5.2936735967423685,0.3226888865262815,-10.134002200429205,-15.934002200429205,0.645377773052563,0.03,2,
11.84,-11.3,5.104945977958031,0.4266750822732855,-8.738759678004557,-20.03875967800456,0.853350164546571,0.03,2,
11.86,-16.2,4.939368112313446,0.5271182231760002,-7.819026886453995,-24.019026886453993,1.0542364463520004,0.03,2,
11.88,-26.8,4.874791777299947,0.6252598220721342,1.3613933851041078,-25.438606614895892,1.2505196441442683,0.03,2,
11.9,-33.9,4.91045160513646,0.7231122558964982,2.204589398547188,-31.69541060145281,1.4462245117929964,0.03,2,
11.92,-31.1,4.8577790130840715,0.8207945620787035,-7.471848603786099,-38.5718486037861,1.641589124157407,0.03,2,
11.94,-18,4.513606679600784,0.9145084190055521,-26.94538474454264,-44.945384744542636,1.8290168380111043,0.03,2,
11.96,-4.3,3.820049348242369,0.9978449792839835,-42.41034839129884,-46.71034839129884,1.995689958567967,0.03,2,
11.98,1.5,2.923365044989919,1.0652791232163064,-47.25808193394622,-45.75808193394622,2.1305582464326127,0.03,2,
12,-10.2,2.142139586579148,1.115934169531997,-30.864463907130844,-41.06446390713084,2.231868339063994,0.03,2,
12.02,-17.5,1.5472354965753317,1.1528279203635419,-28.625945093250806,-46.125945093250806,2.3056558407270837,0.03,2,
12.04,-16.2,0.9394785871884805,1.1776950612011798,-32.1497458454343,-48.3497458454343,2.3553901224023597,0.03,2,
12.06,-3.5,0.1334005839936675,1.1884238529130013,-48.45805447404699,-51.95805447404699,2.3768477058260027,0.03,2,
12.08,8.8,-0.9289357918671234,1.1804685008342668,-57.775583112032095,-48.9755831120321,2.3609370016685336,0.03,2,
12.1,7.1,-1.9963175113447602,1.1512159678021479,-48.96258883573158,-41.86258883573158,2.3024319356042957,0.03,2,
12.12,2.7,-2.9126162257849244,1.102126630430851,-42.667282608284836,-39.96728260828483,2.204253260861702,0.03,2,
12.14,3.2,-3.752972515753962,1.0354707430154622,-41.36834638861893,-38.16834638861893,2.0709414860309243,0.03,2,
12.16,4.4,-4.54848178887178,0.9524561999692047,-38.182580923162874,-33.782580923162875,1.9049123999384094,0.03,2,
12.18,4.5,-5.264695750351065,0.8543244245769762,-33.43881522476565,-28.938815224765648,1.7086488491539524,0.03,2,
12.2,3.9,-5.8760510325833275,0.7429169567476323,-27.696712998460566,-23.796712998460567,1.4858339134952645,0.03,2,
12.22,5.3,-6.399328299642249,0.6201631634253765,-24.631013707431634,-19.331013707431634,1.240326326850753,0.03,2,
12.24,2.7,-6.790319198402696,0.48826668844492704,-14.468076168613072,-11.76807616861307,0.9765333768898541,0.03,2,
12.26,1.8,-7.028530458998238,0.35007819187091777,-9.353049890941048,-7.553049890941048,0.7001563837418355,0.03,2,
12.28,7.8,-7.239260664346598,0.2074002806374694,-11.719970643895017,-3.9199706438950175,0.4148005612749388,0.03,2,
12.3,19.8,-7.548055914882602,0.059527114845177385,-19.159554409705386,0.6404455902946147,0.11905422969035478,0.03,2,
12.32,30.4,-7.960488497437371,-0.09555832927802234,-22.083703845771502,8.316296154228496,-0.19111665855604465,0.03,2,
12.34,29.5,-8.284097473169576,-0.2580041889840918,-10.277193727448859,19.22280627255114,-0.5160083779681836,0.03,2,
12.36,18.1,-8.284003507519492,-0.42368519879098243,10.286590292457213,28.386590292457214,-0.8473703975819649,0.03,2,
12.38,10.4,-7.964898625876812,-0.5861742201249454,21.623897871810684,32.02389787181068,-1.1723484402498907,0.03,2,
12.4,8.6,-7.471436026263208,-0.7405375666463456,27.722362089549712,36.32236208954971,-1.4810751332926912,0.03,2,
12.42,12.2,-6.917552418441111,-0.8844274510933888,27.665998692660068,39.86599869266007,-1.7688549021867777,0.03,2,
12.44,4.3,-6.186739884981169,-1.0154703741276117,45.41525465333413,49.71525465333413,-2.0309407482552233,0.03,2,
12.46,-8.4,-5.118084398672563,-1.128518616964149,61.450293977526414,53.050293977526415,-2.257037233928298,0.03,2,
12.48,-16.3,-3.8051978145395298,-1.2177514390962698,69.83836443577694,53.53836443577694,-2.4355028781925396,0.03,2,
12.5,-23.1,-2.326513047474247,-1.2790685477164077,78.03011227075132,54.930112270751316,-2.5581370954328153,0.03,2,
12.52,-13,-0.9366951730691333,-1.3117006299218414,60.951675169760044,47.951675169760044,-2.623401259843683,0.03,2,
12.54,2.6,0.12504011231233791,-1.3198171805294094,45.22185336838708,47.82185336838708,-2.639634361058819,0.03,2,
12.56,14.2,0.9155204516620231,-1.309411574889666,33.82618056658144,48.026180566581445,-2.618823149779332,0.03,2,
12.58,18.9,1.5515707918307258,-1.2847406624547386,29.77885345028883,48.67885345028883,-2.5694813249094772,0.03,2,
12.6,24.3,2.0621230062901734,-1.2486037244735297,21.276367995655924,45.57636799565593,-2.4972074489470595,0.03,2,
12.62,26.9,2.4561199975563377,-1.2034212944350646,18.123331130960487,45.023331130960486,-2.4068425888701293,0.03,2,
12.64,18.6,2.913950999094461,-1.1497205844685565,27.659769022851876,46.25976902285188,-2.299441168937113,0.03,2,
12.66,10.5,3.5016237925174725,-1.085564836552437,31.10751031944924,41.60751031944924,-2.171129673104874,0.03,2,
12.68,6.9,4.112336368055689,-1.0094252349467054,29.963747234372384,36.86374723437238,-2.018850469893411,0.03,2,
12.7,10.1,4.617517187028617,-0.9221266993958623,20.554334662920425,30.654334662920427,-1.8442533987917247,0.03,2,
12.72,19.8,4.874212775302626,-0.8272093997725499,5.115224164480409,24.91522416448041,-1.6544187995450998,0.03,2,
12.74,18.8,4.996481689030326,-0.7285024551292204,7.111667208289635,25.911667208289636,-1.4570049102584408,0.03,2,
12.76,10.6,5.187778928801254,-0.6266598489509047,12.018056768803135,22.618056768803136,-1.2533196979018093,0.03,2,
12.78,5,5.425989524068303,-0.520522164422209,11.803002757901723,16.803002757901723,-1.041044328844418,0.03,2,
12.8,3.1,5.626211304324564,-0.41000015613828034,8.219175267724383,11.319175267724383,-0.8200003122765607,0.03,2,
12.82,1.6,5.761414489733629,-0.2961238981976984,5.301143273182074,6.901143273182074,-0.5922477963953968,0.03,2,
12.84,2.3,5.804458148322867,-0.18046517181713345,-0.9967774142582628,1.303222585741737,-0.3609303436342669,0.03,2,
12.86,-0.7,5.787748861571418,-0.06454310171819061,-0.6741512608866636,-1.3741512608866635,-0.12908620343638122,0.03,2,
12.88,-2.6,5.736102589733628,0.050695412794859854,-4.490475922892411,-7.090475922892411,0.10139082558971971,0.03,2,
12.9,-0.2,5.566487184543313,0.16372131053762926,-12.471064596139083,-12.671064596139082,0.3274426210752585,0.03,2,
12.92,8.6,5.169095671009394,0.27107713909315634,-27.268086757252703,-18.668086757252702,0.5421542781863127,0.03,2,
12.94,11.3,4.596307057073295,0.36873116637398323,-30.010774636357247,-18.710774636357247,0.7374623327479665,0.03,2,
12.96,11.4,3.964205208681981,0.454336289031536,-33.19941020277416,-21.799410202774162,0.908672578063072,0.03,2,
12.98,10,3.2988308895459775,0.5269666500138156,-33.338021710826176,-23.338021710826176,1.0539333000276312,0.03,2,
13,0.9,2.7329299255790804,0.5872842581650662,-23.252074685863548,-22.35207468586355,1.1745685163301325,0.03,2,
13.02,-4.1,2.274495717918111,0.6373585146000381,-22.591346080233393,-26.691346080233394,1.2747170292000762,0.03,2,
13.04,0.9,1.7324699328241633,0.6774281711074609,-31.611232429161387,-30.711232429161388,1.3548563422149218,0.03,2,
13.06,11.8,0.9750523060917158,0.7045033934966197,-44.13053024408336,-32.33053024408336,1.4090067869932394,0.03,2,
13.08,20.3,0.026527195048158814,0.7145191885080185,-50.72198086027234,-30.42198086027234,1.429038377016037,0.03,2,
13.1,25.8,-1.02320604231741,0.704552400035326,-54.25134287628454,-28.45134287628454,1.409104800070652,0.03,2,
13.12,32.3,-2.156952727463172,0.6727508123375202,-59.12332563829163,-26.823325638291635,1.3455016246750404,0.03,2,
13.14,30.9,-3.259167921911059,0.6185896058437779,-51.09819380649706,-20.19819380649706,1.2371792116875557,0.03,2,
13.16,20.2,-4.113041199332611,0.5448675146313412,-34.289133935658086,-14.089133935658086,1.0897350292626824,0.03,2,
13.18,8.1,-4.641749855743741,0.45731960408057765,-18.5817317054549,-10.4817317054549,0.9146392081611553,0.03,2,
13.2,13.3,-5.091239347720416,0.3599897120459361,-26.367217492212667,-13.067217492212666,0.7199794240918722,0.03,2,
13.22,28.6,-5.736522346947682,0.25171209509925513,-38.16108243051395,-9.561082430513949,0.5034241901985103,0.03,2,
13.24,30.6,-6.406411442742119,0.13028275720235713,-28.82782714892972,1.7721728510702803,0.26056551440471426,0.03,2,
13.26,18.8,-6.776978619820595,-0.0015511434232699994,-8.228890558917834,10.571109441082166,-0.0031022868465400144,0.03,2,
13.28,1.8,-6.710057631322028,-0.13642150593469624,14.920989408774453,16.720989408774454,-0.27284301186939247,0.03,2,
13.3,-1.7,-6.385510112487014,-0.2673771833727867,17.53376247472692,15.833762474726921,-0.5347543667455734,0.03,2,
13.32,-1.3,-5.985984416364107,-0.3910921286612979,22.4188071375638,21.1188071375638,-0.7821842573225958,0.03,2,
13.34,-8,-5.404969706478436,-0.5050016698897233,35.68266385100331,27.682663851003312,-1.0100033397794466,0.03,2,
13.36,-11.4,-4.648054476569987,-0.6055319117202075,40.00885913984157,28.60885913984157,-1.211063823440415,0.03,2,
13.38,-6.8,-3.8900043847420536,-0.6909125003333279,35.796150042951815,28.996150042951815,-1.3818250006666557,0.03,2,
13.4,3.5,-3.2686544779110083,-0.7624990889598584,26.338840640152693,29.838840640152693,-1.5249981779197168,0.03,2,
13.42,1.2,-2.6446132048242683,-0.8216317657872112,36.065286668521324,37.26528666852133,-1.6432635315744224,0.03,2,
13.44,-10.3,-1.7839150250074827,-0.8659170480855287,50.00453131315723,39.70453131315723,-1.7318340961710574,0.03,2,
13.46,-19.2,-0.7108733581188831,-0.8908649319167924,57.299635375702735,38.09963537570273,-1.7817298638335848,0.03,2,
13.48,-19.6,0.4022962126093519,-0.8939507033718878,54.01732169712077,34.41732169712077,-1.7879014067437755,0.03,2,
13.5,-13.7,1.3929266918335856,-0.8759984743274584,45.0457262253026,31.345726225302602,-1.7519969486549167,0.03,2,
13.52,-11.3,2.2671029186160583,-0.8393981782229619,42.37189645294467,31.071896452944667,-1.6787963564459238,0.03,2,
13.54,-14.7,3.1346817067794968,-0.7853803319690064,44.38598236339915,29.68598236339915,-1.5707606639380127,0.03,2,
13.56,-18.9,4.024983728548004,-0.7137836776157314,44.644219813451585,25.744219813451586,-1.4275673552314627,0.03,2,
13.58,-17.1,4.8341984988201645,-0.6251918553420497,36.27725721376443,19.177257213764427,-1.2503837106840994,0.03,2,
13.6,-10.7,5.439945335090752,-0.5224504170029405,24.297426413294378,13.597426413294379,-1.044900834005881,0.03,2,
13.62,-9.1,5.884049232119548,-0.4092104713308375,20.11296328958513,11.012963289585132,-0.818420942661675,0.03,2,
13.64,-9.1,6.2322433587369845,-0.2880475454222722,14.706449372158549,5.606449372158549,-0.5760950908445444,0.03,2,
13.66,-8.6,6.468010306825058,-0.16104500876665176,8.870245436648826,0.2702454366488265,-0.3220900175333035,0.03,2,
13.68,-13.5,6.662950225152352,-0.029735403446877643,10.623746396080556,-2.8762536039194444,-0.05947080689375528,0.03,2,
13.7,-25.7,6.961679293512346,0.10651089173976934,19.24916043991884,-6.45083956008116,0.2130217834795387,0.03,2,
13.72,-35.4,7.365114052402756,0.2497788251989204,21.09431544912218,-14.305684550877817,0.49955765039784084,0.03,2,
13.74,-34.5,7.680033894683736,0.4002303046697853,10.397668778975783,-24.102331221024215,0.8004606093395708,0.03,2,
13.76,-20.5,7.648427472433706,0.5535149183409597,-13.558311003978751,-34.05831100397875,1.1070298366819196,0.03,2,
