t,ytt,xtt,xtt+ytt,xt,x,f,
25.84,40,-27.933871113081572,12.066128886918428,-34.36381671873919,0.024775871361361335,0.04955174272272267,
25.86,42,-2.6745077913160435,39.325492208683954,-34.66990050778316,-0.6655613009038621,-1.3311226018077242,
25.88,46.2,20.265230227707907,66.4652302277079,-34.49399328341924,-1.3572002388158861,-2.7144004776317723,
25.9,57.7,35.51023393626754,93.21023393626754,-33.93623864177949,-2.0415025580678736,-4.083005116135747,
25.92,68.3,50.97136303738284,119.27136303738283,-33.071422672042985,-2.711579171206098,-5.423158342412196,
25.94,72.3,72.03667178034418,144.33667178034418,-31.841342323865714,-3.360706821165185,-6.72141364233037,
25.96,54.9,112.95036360051739,167.8503636005174,-29.9914719700571,-3.979034964104413,-7.958069928208826,
25.98,41.2,148.1594933990035,189.3594933990035,-27.380373400061888,-4.5527534178056035,-9.105506835611207,
26,31.3,177.04603696467427,208.34603696467428,-24.12831809642511,-5.067840332770474,-10.135680665540947,
26.02,30.5,193.970781672437,224.470781672437,-20.418149910053998,-5.513305012835265,-11.02661002567053,
26.04,32.5,204.9733351064337,237.4733351064337,-16.42870874226529,-5.881773599358459,-11.763547198716918,
26.06,34.3,212.8901215445458,247.19012154454578,-12.250074175755493,-6.168561428538667,-12.337122857077334,
26.08,34,219.4987250448683,253.4987250448683,-7.926185709861352,-6.370324027394836,-12.740648054789672,
26.1,31.7,224.60894449350545,256.30894449350546,-3.4851090144776142,-6.484436974638226,-12.968873949276452,
26.12,30.9,224.69763665101107,255.59763665101107,1.0079567969675507,-6.509208496813327,-13.018416993626653,
26.14,33.2,218.21928742465798,251.41928742465797,5.437126037724242,-6.4447576684664085,-12.889515336932817,
26.16,34.4,209.46825452633243,243.86825452633244,9.714001457234147,-6.293246393516824,-12.586492787033649,
26.18,30.3,202.74611744111004,233.04611744111006,13.836145176908573,-6.057744927175397,-12.115489854350795,
26.2,23.1,195.97411952163984,219.07411952163983,17.823347546536073,-5.7411499999409505,-11.482299999881901,
26.22,19.7,182.44650658694619,202.14650658694617,21.607553807621933,-5.346840986399371,-10.693681972798743,
26.24,24.5,158.07672632242736,182.57672632242736,25.01278613671567,-4.880637586955996,-9.761275173911992,
26.26,36.7,124.11134832823343,160.81134832823344,27.834666883222276,-4.352163056756616,-8.704326113513233,
26.28,52.2,85.19828454052437,137.39828454052437,29.927763211909856,-3.774538755805295,-7.54907751161059,
26.3,53.4,59.35761038597991,112.75761038597992,31.373322161174897,-3.161527902074447,-6.323055804148894,
26.32,37.4,49.76951574821976,87.16951574821977,32.46459342251689,-2.523148746237529,-5.046297492475058,
26.34,16,44.81948238485489,60.81948238485489,33.410483403847635,-1.864397977973884,-3.728795955947768,
26.36,-0.9,34.77171105911165,33.871711059111654,34.2063953382873,-1.1882291905525346,-2.3764583811050692,
26.38,-7.2,13.791521266492238,6.591521266492237,34.69202766154334,-0.4992449605542281,-0.9984899211084562,
26.4,-3.9,-16.73130134806266,-20.63130134806266,34.66262986072764,0.19430161466848175,0.3886032293369635,
26.42,8.2,-55.46099997358975,-47.26099997358975,33.940706847511116,0.8803349817508693,1.7606699635017387,
26.44,27.1,-99.75785272393,-72.65785272393,32.388518320535916,1.5436272334313397,3.0872544668626793,
26.46,41.7,-137.9307186085804,-96.2307186085804,30.01163260721081,2.167628742708807,4.335257485417614,
26.48,42.6,-160.14315779926764,-117.54315779926765,27.03089384313233,2.7380540072122383,5.476108014424477,
26.5,32.8,-169.12087071887805,-136.32087071887804,23.738253557950873,3.2457454812230706,6.491490962446141,
26.52,18.5,-170.94206965514502,-152.44206965514502,20.337624154210644,3.686504258344686,7.373008516689372,
26.54,5.5,-171.36066988455207,-165.86066988455207,16.914596758813673,4.059026467474929,8.118052934949858,
26.56,-3.1,-173.44532796648775,-176.54532796648775,13.466536780303274,4.362837802866099,8.725675605732198,
26.58,-3.1,-181.30038607542656,-184.40038607542655,9.919079639884131,4.596693967067973,9.193387934135947,
26.6,-0.2,-189.13713408667076,-189.33713408667074,6.214704438263158,4.758031807849446,9.516063615698892,
26.62,-2.2,-189.131172194994,-191.331172194994,2.4320213754465105,4.844499065986543,9.688998131973086,
26.64,-12.2,-178.2752214332265,-190.4752214332265,-1.2420425608356944,4.856398854132651,9.712797708265303,
26.66,-19.3,-167.57576667349923,-186.87576667349924,-4.700552441902952,4.796972904105265,9.59394580821053,
26.68,-20.4,-160.26441603300756,-180.66441603300757,-7.978954268968019,4.670177836996555,9.34035567399311,
26.7,-16.1,-155.8412920415152,-171.9412920415152,-11.140011349713248,4.4789881808097425,8.957976361619485,
26.72,-10.1,-150.70212298469866,-160.80212298469866,-14.205445499975387,4.225533612312857,8.451067224625714,
26.74,3.4,-150.6558126610215,-147.2558126610215,-17.21902485643259,3.9112889087487774,7.822577817497555,
26.76,20.1,-151.42343837086017,-131.32343837086017,-20.239817366751407,3.5367004865169376,7.073400973033875,
26.78,32.4,-145.48284083796136,-113.08284083796136,-23.208880158839623,3.1022135112610276,6.204427022522055,
26.8,24.2,-117.07825601336951,-92.87825601336951,-25.834491127352933,2.6117797983991022,5.2235595967982045,
26.82,0.6,-71.8429304603802,-71.24293046038021,-27.72370299209043,2.076197857204668,4.152395714409336,
26.84,-27.1,-21.762375262246586,-48.86237526224659,-28.659756049316698,1.5123632667905968,3.0247265335811937,
26.86,-45,18.61777512485306,-26.38222487514694,-28.691202050690634,0.9388536857905235,1.877707371581047,
26.88,-47.3,43.003649935444564,-4.296350064555433,-28.07498780008766,0.3711917872827406,0.7423835745654812,
26.9,-34.6,51.719378242860095,17.119378242860094,-27.127757518304612,-0.1808356659011821,-0.3616713318023642,
26.92,-17.5,55.207714913486164,37.707714913486164,-26.05848658674115,-0.7126981069516398,-1.4253962139032796,
26.94,-3.9,61.25761958837008,57.357619588370085,-24.89383324172259,-1.2222213052362774,-2.4444426104725547,
26.96,-8.3,84.07592367676772,75.77592367676772,-23.44049780907121,-1.7055646157442153,-3.4111292314884305,
26.98,-23,115.59168882238815,92.59168882238815,-21.44382168407965,-2.154407810675724,-4.308815621351448,
27,-42.1,149.42275563258377,107.32275563258378,-18.79367723952993,-2.5567827999118196,-5.113565599823639,
