T,Sx,Sv,Sa
2.81,35.81444112892116,90.03689507471643,269.47555695797325
2.82,35.169287377495664,89.20473109578707,262.37878457973557
2.83,34.52686448414967,88.14813239011917,263.44112256581695
2.84,33.89243733337643,86.9107389158514,264.56793859574447
2.85,33.26926795675399,85.61223730357504,265.65584291054523
2.86,32.656645157359954,84.25303544684621,266.7033619010458
2.87,32.05098208207296,82.82437964092156,267.7093827943455
2.88,31.46325322588477,81.36320219346837,268.67315214714665
2.89,30.945867679064794,79.90324522777017,269.59426836319443
2.9,30.808828597201675,79.39504962542969,270.47266886171883
2.91,30.659315948843865,79.05441549104557,271.3086125640762
2.92,30.507239445948997,78.6731145880008,272.10265838901256
2.93,30.34093024496093,78.28368074586164,272.85564045465287
2.94,30.255815256547113,77.89028412455443,273.5686406791013
2.95,30.21102652038457,77.46220901241968,274.2429594531599
2.96,30.16312850627524,77.0018700276246,274.88008502986895
2.97,30.102414043528857,76.51157303559287,275.48166223809403
2.98,30.029630144887584,75.99350079778574,276.04946108291415
2.99,29.964357054018837,75.44970211589704,276.585345745714
3,29.891314629326455,74.92581544101331,277.0912444431817
3.01,29.80770838677318,74.3870989768214,277.56912054825517
3.02,29.719016383931514,73.82633871515709,278.02094531872734
3.03,29.63678174948051,73.24503763503597,278.44867252185986
3.04,29.545078245140537,72.64455931767964,278.8542151869715
3.05,29.444315892768184,72.0261335902134,279.2394246634221
3.06,29.350342729799035,71.3908641469212,279.6060721094473
3.07,29.252136098827567,70.77299209094829,279.95583248849493
3.08,29.145419222562158,70.17672848004943,280.2902711045511
3.09,29.366183108752118,70.37467610474431,280.61083266676775
3.1,29.725034648835948,70.57149416574926,280.9188328367545
3.11,30.091418199025572,70.73455627745092,281.2154521793162
3.12,30.453745890738357,70.84969635078453,281.5017324092526
3.13,30.819557266412932,70.90371858703263,281.7785748030631
3.14,31.177515976649136,70.90741739245802,282.0467406249095
3.15,31.513801249948433,70.86644925204965,282.3068534008378
3.16,31.847860783740394,70.8296738195903,282.5594028638334
3.17,32.14837472980324,70.79895465211628,282.8047503845407
3.18,32.43474397819493,70.68344983833119,283.0431356981437
3.19,32.68462069339446,70.51240121196064,283.27468473668705
3.2,32.91297944336588,70.2279745622656,283.499418377695
3.21,33.09885470331408,69.82617230520378,283.71726192401945
3.22,33.263836290342034,69.30456741154467,283.9280551360806
3.23,33.38712208955385,68.69395809498116,284.13156264575076
3.24,33.47718666601488,68.00316406763812,284.32748459076305
3.25,33.54326716319458,67.19296343825307,284.51546731940596
3.26,33.57885174820909,66.26640563439422,284.69511402711163
3.27,33.585494367540186,65.2278570971998,284.8659951991021
3.28,33.56135646213262,64.2505692680892,285.0276587462718
3.29,33.50388896616427,64.35077349839936,285.1796397347435
3.3,33.41528749513981,64.36342871648343,285.3214696228289
3.31,33.30077402211227,64.35136010969856,285.4526849322778
3.32,33.15150901416978,64.28361425890652,285.57283529355897
3.33,32.9584778321072,64.15508220868766,285.68149081733014
3.34,32.74402060380174,63.92061807215231,285.7782487561291
3.35,32.474131799155764,63.58358073946626,285.8627394315376
3.36,32.18629750258908,63.16561940878504,285.93463141257246
3.37,31.848213364192738,62.70037998690682,285.9936359407757
3.38,31.4850015350362,62.14518575694762,286.03951060637144
3.39,31.088152193160795,61.50598856571224,286.072062287905
3.4,30.66116868079846,60.78923257404573,286.0911493749544
3.41,30.216033440017736,60.00175432104622,286.09668329982657
3.42,29.741219736977428,59.15068386809932,286.08862940960825
3.43,29.258839298538703,58.28063639085116,286.0670072145671
3.44,28.804467730483093,57.37060565054839,286.0318900527158
3.45,28.445017121406252,56.41608779574448,285.9834042133956
3.46,28.07165442562562,55.42443698927584,285.92172756504743
3.47,27.676295269410204,54.56685037400631,285.84708773395704
3.48,27.277794636396685,54.4231147843033,285.7597598817448
3.49,26.859818293823515,54.26868518758824,285.66006412976105
3.5,26.43573452828414,54.10422145268255,285.5483626783979
3.51,26.00619074550372,53.93038566881045,285.42505666870113
3.52,25.565443272527173,53.74783846177019,285.29058283259707
3.53,25.12476596964053,53.564640050822305,285.1454099766069
3.54,24.684702412567365,53.3882601860915,284.9900353421481
3.55,24.240808428978102,53.20454794771141,284.82498088346824
3.56,23.795715142856242,53.014129970703,284.65078950197517
3.57,23.360830598078763,52.81761672030877,284.46802127325253
3.58,22.93034914395094,52.615599873608005,284.27724970043954
3.59,22.504396617674065,52.40864995021715,284.0790580249296
3.6,22.110249143255604,52.19731420170657,283.87403562255935
3.61,22.043302992223868,51.98211476608134,283.6627745106381
3.62,21.974843411277853,51.76354709057134,283.44586598834417
3.63,21.905083860647068,51.54207862307152,283.2238974302164
3.64,21.834226804064393,51.318147769887034,282.99744924972237
3.65,21.76246301206742,51.09216311497389,282.7670920472038
3.66,21.69342123011152,50.86450289364346,282.5333839539178
3.67,21.626990544876424,50.635514711706186,282.29686818140686
3.68,21.559989120771217,50.40551549928491,282.05807078307294
3.69,21.492561981339815,50.17479168701651,281.8174986325994
3.7,21.424840787250012,49.94359959108431,281.5756376217746
3.71,21.356943751981238,49.71216599247612,281.3329510783247
3.72,21.28897565497789,49.480688895033104,281.08987840256884
3.73,21.226164625749703,49.24933844623475,280.8468339200705
3.74,21.164123028853115,49.018258004246356,280.60420594596576
3.75,21.10212471713106,48.78756533451867,280.3623560553193
3.76,21.040228435102254,48.55735391916931,280.1216185526713
3.77,20.97848072841187,48.32769436247462,279.8823001329061
3.78,20.9169163940033,48.09863587604172,279.6446797246797
3.79,20.855558987783187,47.870207827608255,279.4090085068892
3.8,20.795910296499393,47.6424213379084,279.17551008805316
3.81,20.74024266680609,47.415270910636494,278.9443808379714
3.82,20.68470623163298,47.188736081226594,278.7157903606659
3.83,20.62929018497528,46.96278307092108,278.48988209734034
3.84,20.573975409629217,46.74071706522912,278.2667740479418
3.85,20.518735179899057,46.525896635036204,278.0465595998485
3.86,20.46353587941241,46.31128709359794,277.82930845224024
3.87,20.40833772832376,46.09682460981504,277.61506762481883
3.88,20.353095514455866,45.88243938794094,277.4038625397329
3.89,20.29967793453675,45.66805712959516,277.1956981658153
3.9,20.248974096844815,45.45360043472825,276.99056021454976
3.91,20.198011618444465,45.238990135033056,276.7884163775472
3.92,20.146733035812687,45.024146554224885,276.5892175957214
3.93,20.095078727554334,44.808990690517476,276.39289935079137
3.94,20.042987577126343,44.59344531750187,276.19938297022185
3.95,19.990397611831767,44.377436000478944,276.00857693720644
3.96,19.937246615185174,44.2338958159509,275.8203781978247
3.97,19.883472710097568,44.094624900460786,275.6346734580324
3.98,19.829014910672583,43.9562064995393,275.45134046369355
3.99,19.773813640741235,43.81851870094148,275.27024925740676
4,19.721272032391884,43.681442948015345,275.091263406429
4.01,19.66882493475618,43.54486462608057,274.91424119654425
4.02,19.615426156622643,43.40867359609482,274.7390367872623
4.03,19.561026030627545,43.27276467547272,274.56550132426264
4.04,19.505578188566016,43.13703806624384,274.3934840055109
4.05,19.44903987246445,43.00139973103652,274.2228330979787
4.06,19.391372207929475,42.86576171764998,274.05339690237923
4.07,19.33254044004399,42.73004243322853,273.88502466379316
4.08,19.272514132297058,42.59416686928193,273.71756742650655
4.09,19.211267329232673,42.458066779000305,273.55087883180084
4.1,19.17526517905645,42.3216808084949,273.384815857834
