T,Sx,Sv,Sa
2.74,111.415038851688,256.1361055304241,585.8715742970651
2.75,111.3639634179267,254.53348443924727,581.3518087787497
2.76,110.67326832396529,251.93017593842094,573.5672002379498
2.77,109.32308326027099,247.97731639561118,562.4864568474651
2.78,107.29827033289119,242.5140073735806,548.1038668323476
2.79,104.61781016243249,235.60312375587137,530.5874280194112
2.8,101.30102058239542,227.45242724573617,510.10255029329255
2.81,97.39642650357753,218.0664743687412,486.9564466863819
2.82,93.00455388382153,207.11248220393747,461.7216186838654
2.83,88.06125488519376,195.48135283294297,434.07826122308444
2.84,82.74507554745914,183.03610067267883,405.00950297147097
2.85,77.13506607738421,170.18449271676545,374.90555254449714
2.86,71.30799953967048,158.93836952672848,344.1643826542176
2.87,65.4196508854959,147.26129754882413,313.5543249437859
2.88,59.55419909248582,134.60086336993092,283.46140248757365
2.89,53.75353312177231,121.74795431979693,254.08639272317868
2.9,51.82404776941232,117.11850958497425,243.2897515761424
2.91,50.90401803850032,114.84270090292887,237.33119690101836
2.92,49.96108430269742,112.28250985792516,231.34144499983665
2.93,49.0004468182077,109.62943713545016,225.34707341893957
2.94,48.02644829286804,108.37748554122365,219.36915753858472
2.95,47.04229159158379,107.53473563300433,213.42040083527553
2.96,46.0511204975722,106.59028837630854,207.51289556151085
2.97,45.05705091712654,105.5138971305265,201.66561997842697
2.98,44.06445995435898,104.36228755688757,195.900288733376
2.99,43.07595333069142,103.03452248766673,190.2291021815923
3,42.090893776833525,101.68958439659382,184.64741862762378
3.01,41.332651553860536,100.22834195933417,180.0921110977281
3.02,40.80888109505827,98.6871984640187,176.63501743015166
3.03,40.43419336726022,97.11902040536626,173.89133052148065
3.04,43.012605075148144,95.4977595519514,183.7602739581841
3.05,45.40788955310604,94.64000186497493,192.72249274001732
3.06,47.55608708969825,97.77862575007146,200.52337417971293
3.07,49.40220374680494,100.8955095391575,206.93932205335093
3.08,50.97865731989318,105.60579163031957,212.1562826017543
3.09,52.275054080885766,110.25325981938556,216.14204816826168
3.1,53.32221942609384,114.15806770936655,219.0526733109547
3.11,54.76887666126294,117.03150725588564,223.55152101286643
3.12,56.43867581682487,118.54412283260496,228.89693843847974
3.13,57.86175054948306,118.64809940223529,233.17524671370197
3.14,59.029293106254364,120.72676219631532,236.3680487313273
3.15,59.93250244017569,121.94019032466785,238.45637600208536
3.16,60.58852049608925,123.734493428817,239.53372726910226
3.17,61.06373484941272,124.72578829453383,239.89985256723696
3.18,61.32747537700267,126.45681564702527,239.42082833484324
3.19,61.391440377045534,128.22954217249472,238.1604486045685
3.2,61.51318125390786,129.38886116215943,237.15653622209996
3.21,61.584608126263696,130.00384884467127,235.94825876592213
3.22,62.42778880092462,130.2762710137372,237.712393050659
3.23,63.359707953359894,129.69557661984214,239.76229225459497
3.24,64.13850975839864,128.2426716759597,241.20551145786152
3.25,64.74811055531997,126.81594355013847,241.99681526791147
3.26,65.23496469803067,124.93172415482157,242.3241583724198
3.27,65.56393571031813,122.51730755221595,242.06331814760716
3.28,65.76578010591754,121.75664126982824,241.32980875885082
3.29,65.8028346032158,122.23313132821413,240.0092172767363
3.3,65.66369638440929,122.52129649120396,238.07104968556172
3.31,65.33943276686144,122.36296013972813,235.46764090313968
3.32,64.83676206486663,121.8394366073662,232.2401513684704
3.33,64.16282423161654,120.76850831767423,228.4458308598171
3.34,63.3266936097651,119.37720665243978,224.12960193040567
3.35,62.33048404921074,117.60260152179919,219.29573795784438
3.36,61.17708443905618,115.55386252162066,213.95897447112458
3.37,59.87632478378064,113.19220302137738,208.16295604098644
3.38,58.44419715955385,110.5642941927753,201.97779338650366
3.39,56.89734579448799,109.0809282786646,195.4732028275697
3.4,55.24780681225597,107.62254078452165,188.6966824500397
3.41,53.503717315192674,105.78165525683637,181.6719068499395
3.42,51.86642278140728,103.7094066763396,175.07624714337354
3.43,50.59867136176426,101.29133250047734,169.80031985795443
3.44,49.262526223356275,98.57325464600441,164.35662391132067
3.45,47.86660984523669,95.73200695886003,158.77627457205676
3.46,46.41774441910467,93.60400906860835,153.08345198802476
3.47,44.92430603914858,91.97300702126363,147.30587163663472
3.48,43.401953787566164,90.29285241569175,141.4990597881713
3.49,41.847913631860656,88.586749854805,135.6513435118658
3.5,40.26985995060418,86.70765564234664,129.78834319263882
3.51,38.67763797881152,84.74175229027678,123.94288950548173
3.52,37.09352969367496,82.66915268711973,118.19236704104324
3.53,35.514748786822246,80.4830638040628,112.5166069896113
3.54,34.156746301457595,78.21051092341399,107.60699760194213
3.55,33.12904160327521,75.876825264244,103.78014246070869
3.56,32.229318845486205,73.50545705564119,100.40948398065038
3.57,31.66215461206636,71.1178452817732,98.08540028872511
3.58,31.071765720087207,68.76722755161106,95.71472708655008
3.59,30.47656627794426,66.44444423838144,93.35904408696868
3.6,29.86934381940952,64.14984380390976,90.98926538652734
3.61,29.252537383167766,62.19589310846841,88.61830216521493
3.62,28.631921413424987,61.59758792829978,86.25970202541575
3.63,28.010320313448272,60.941070637493034,83.92689415776914
3.64,27.37708883874914,60.24421031140919,81.5832239397626
3.65,26.750667406027986,59.53940998167124,79.2805372111085
3.66,26.1228243001037,58.793777834969646,77.00464726233331
3.67,25.82038165027329,58.012918719776955,75.69909165826003
3.68,25.504476350765838,57.4664604903011,74.36691630141895
